EstDataID,personid,hhid,HomeTAZ,o_taz,d_taz,a_taz,mode_final,HHIncomeMP,AvgIncPerWorker,LowIncome,Home_Cluster,O_Cluster,D_Cluster,Segment,tod,ZeroAutoHH,trip_weight,hh_weight
12765,1612573901,16125739,58,NA,58,NA,sov,37500,37500,1,84,NA,84,ilvi,PM,0,191.276275634766,166.32719
12777,1612578501,16125785,2409,2409,2471,2471,sov,62500,62500,1,2,2,2,ilvs,AM,0,151.795333862305,129.40778
12784,1612579601,16125796,2335,2307,2335,2307,sov,125000,125000,0,3,3,3,ihvs,NT,0,83.2116088867188,68.91231
12787,1612579801,16125798,1604,2180,1604,2180,sov,37500,37500,1,4,3,4,ilvs,NT,0,25.0312347412109,21.39422
12790,1612581101,16125811,2618,2781,2618,2781,sov,87500,43750,1,82,82,82,ihvs,PM,0,170.794235229492,128.8041
12791,1612581102,16125811,2618,2618,2781,2781,hov3,87500,43750,1,82,82,82,ihvs,AM,0,170.794235229492,128.8041
12803,1612589402,16125894,1445,1508,1445,1508,hov3,125000,62500,1,2,2,2,ihvs,NT,0,23.629264831543,17.31082
12839,1612598801,16125988,334,93,334,93,sov,125000,62500,1,5,5,5,ihvs,PM,0,108.872169494629,96.90447
12836,1612598801,16125988,334,334,337,337,sov,125000,62500,1,5,5,5,ihvs,AM,0,108.872169494629,96.90447
12857,1612600501,16126005,2596,1537,2596,1537,hov2,87500,43750,1,82,2,82,ihvs,PM,0,340.177764892578,290.00661
12913,1612606501,16126065,617,608,617,608,sov,125000,62500,1,7,7,7,ihvs,PM,0,85.2391357421875,62.44626
12956,1612611601,16126116,2926,2950,2926,2950,sov,12500,12500,1,81,81,81,ilvs,NT,0,130.10285949707,111.19903
12976,1612620401,16126204,454,657,454,657,other_auto,200000,100000,0,7,5,7,ihvs,PM,0,45.3647003173828,33.23421
13063,1612649701,16126497,2226,2226,1516,1516,hov2,62500,31250,1,3,3,2,ilvs,NT,0,281.746917724609,233.33077
13098,1612656801,16126568,217,616,217,616,sov,200000,100000,0,5,7,5,ihvs,NT,0,61.7176399230957,54.93337
13099,1612656802,16126568,217,217,198,198,sov,200000,100000,0,5,5,5,ihvs,AM,0,61.7176399230957,54.93337
13123,1612660201,16126602,2585,2585,1735,1735,sov,62500,62500,1,82,82,2,ilvs,MD,0,151.795333862305,129.40778
13130,1612660201,16126602,2585,2598,2585,2598,sov,62500,62500,1,82,2,82,ilvs,NT,0,151.795333862305,129.40778
13184,1612672401,16126724,2482,2482,1422,1422,hov2,125000,62500,1,2,2,2,ihvs,AM,0,101.263893127441,74.186
13219,1612675802,16126758,2161,1675,2161,1675,sov,200000,200000,0,3,2,3,ihvs,NT,0,45.3289794921875,33.20804
13267,1612693002,16126930,1700,1700,2430,2430,sov,125000,62500,1,2,2,2,ihvs,AM,0,369.120391845703,305.68976
13286,1612698401,16126984,2781,2781,1501,1501,hov2,87500,43750,1,82,82,2,ihvs,AM,0,190.078567504883,162.04482
13298,1612702801,16127028,2769,2731,2769,2731,sov,62500,31250,1,82,82,82,ilvs,PM,0,338.515960693359,288.58991
13389,1612723801,16127238,1136,NA,1136,NA,sov,125000,62500,1,6,NA,6,ihvs,PM,0,23.5899829864502,17.28204
13399,1612723901,16127239,1639,1880,1639,1880,sov,62500,62500,1,3,3,3,ilvs,NT,0,54.5574264526367,41.14436
13464,1612730201,16127302,2463,2463,1657,1657,sov,200000,100000,0,2,2,2,ihvs,MD,0,38.9508895874023,33.29136
13527,1612755603,16127556,2104,1461,2104,1461,sov,87500,43750,1,3,2,3,ihvs,PM,0,846.712219238281,432.34895
13556,1612761901,16127619,2544,1663,2544,1663,sov,125000,31250,1,2,2,2,ihvs,PM,0,331.517883300781,422.38304
13562,1612761902,16127619,2544,1700,2544,1700,sov,125000,31250,1,2,2,2,ihvs,MD,0,510.027526855469,422.38304
13570,1612761903,16127619,2544,1776,2544,1776,sov,125000,31250,1,2,4,2,ihvs,NT,0,665.253295898438,422.38304
13636,1612777001,16127770,2405,2585,2405,2585,sov,62500,62500,1,7,82,7,ilvs,NT,0,54.5574264526367,41.14436
13652,1612779201,16127792,2427,2429,2427,2429,hov3,125000,62500,1,2,2,2,ihvs,PM,0,101.263893127441,74.186
13656,1612779202,16127792,2427,2427,2281,2281,sov,125000,62500,1,2,2,3,ihvs,AM,0,70.8847274780273,74.186
13681,1612787001,16127870,509,41,509,41,sov,200000,200000,0,6,84,6,ihvs,PM,0,59.7024726867676,53.13972
13717,1612794601,16127946,1106,2807,1106,2807,hov3,37500,18750,1,83,83,83,ilvs,NT,0,120.951972961426,93.03998
13741,1612797501,16127975,1443,1494,1443,1494,sov,87500,43750,1,2,2,2,ihvs,PM,0,190.078567504883,162.04482
13748,1612797501,16127975,1443,1440,1443,1440,hov2,87500,43750,1,2,2,2,ihvs,NT,0,190.078567504883,162.04482
13792,1612798402,16127984,1041,1041,1051,1051,hov2,87500,87500,0,83,83,83,ihvs,NT,0,995.097839355469,848.33574
13808,1612799601,16127996,518,518,519,519,sov,37500,18750,1,7,7,7,ilvs,NT,0,77.294189453125,84.93867
13830,1612803202,16128032,341,825,341,825,sov,200000,100000,0,81,82,81,ihvs,NT,0,91.748893737793,81.66346
13837,1612803401,16128034,2181,2360,2181,2360,sov,200000,66666.66666666667,1,3,3,3,ihvs,MD,0,283.886901855469,235.10303
13845,1612803402,16128034,2181,575,2181,575,sov,200000,66666.66666666667,1,3,1,3,ihvs,NT,0,283.886901855469,235.10303
13855,1612806201,16128062,1442,2294,1442,2294,sov,125000,125000,0,2,3,2,ihvs,PM,0,23.5845623016357,17.27807
13913,1612822701,16128227,903,NA,903,NA,sov,62500,31250,1,83,NA,83,ilvs,MD,0,267.239044189453,350.50041
13916,1612822702,16128227,903,903,987,987,hov2,62500,31250,1,83,83,83,ilvs,NT,0,411.136993408203,350.50041
13947,1612828101,16128281,1831,1831,2733,2733,sov,125000,125000,0,83,83,82,ihvs,AM,0,63.3088760375977,74.89959
13958,1612831701,16128317,1521,1494,1521,1494,sov,125000,62500,1,2,2,2,ihvs,PM,0,112.697570800781,93.33132
13973,1612831802,16128318,2550,2485,2550,2485,sov,87500,43750,1,2,2,2,ihvs,PM,0,68.3169784545898,51.5211
13976,1612833101,16128331,353,353,143,143,sov,125000,41666.666666666664,1,5,5,5,ihvs,AM,0,191.186340332031,158.33237
13981,1612833102,16128331,353,353,211,211,hov2,125000,41666.666666666664,1,5,5,5,ihvs,MD,0,133.830429077148,158.33237
14021,1612845202,16128452,1867,2288,1867,2288,sov,200000,100000,0,3,3,3,ihvs,PM,0,142.945648193359,118.38148
14065,1612861301,16128613,1997,2131,1997,2131,sov,125000,62500,1,3,3,3,ihvs,PM,0,45.4427032470703,33.29136
14096,1612868501,16128685,1752,1808,1752,1808,sov,37500,37500,1,4,4,4,ilvs,PM,0,251.042861938477,218.29814
14147,1612880101,16128801,18,1358,18,1358,hov2,200000,100000,0,84,6,84,ihvs,NT,0,97.4436874389648,71.38731
14162,1612887302,16128873,1372,1372,1374,1374,hov2,200000,100000,0,6,6,6,ihvs,AM,0,283.619720458984,207.78
14173,1612887601,16128876,372,372,514,514,sov,62500,62500,1,5,5,7,ilvs,AM,0,63.2871513366699,47.72787
14208,1612896701,16128967,1442,1464,1442,1464,hov2,125000,62500,1,2,2,2,ihvs,PM,0,23.629264831543,17.31082
14248,1612902001,16129020,436,454,436,454,sov,37500,37500,1,7,7,7,ilvs,PM,0,272.157104492188,272.1571
14269,1612904201,16129042,2533,519,2533,519,hov2,200000,100000,0,82,7,82,ihvs,NT,0,133.941833496094,110.92492
14278,1612910101,16129101,1139,1139,1116,1116,other_auto,62500,62500,1,6,6,6,ilvs,AM,0,69.8310546875,59.53202
14281,1612910101,16129101,1139,1125,1139,1125,other_auto,62500,62500,1,6,6,6,ilvs,PM,0,69.8310546875,59.53202
14314,1612916901,16129169,1592,1592,1481,1481,sov,12500,6250,1,2,2,2,ilvs,AM,0,234.120040893555,226.20294
14320,1612916901,16129169,1592,1492,1592,1492,sov,12500,6250,1,2,2,2,ilvs,NT,0,234.120040893555,226.20294
14360,1612929801,16129298,2603,2603,2605,2605,hov3,37500,37500,1,82,82,2,ilvs,AM,0,148.570785522461,114.28522
14396,1612930902,16129309,2344,2319,2344,2319,sov,12500,12500,1,3,3,3,ilvi,PM,0,104.703628540039,89.49028
14403,1612932001,16129320,1197,1309,1197,1309,sov,62500,31250,1,81,6,81,ilvs,PM,0,158.061462402344,119.2017
14397,1612932001,16129320,1197,1197,3087,3087,hov2,62500,31250,1,81,81,81,ilvs,AM,0,158.061462402344,119.2017
14465,1612947101,16129471,1763,1646,1763,1646,sov,87500,87500,0,4,2,4,ihvs,MD,0,139.361602783203,127.69067
14536,1612964301,16129643,546,531,546,531,hov3,37500,37500,1,7,7,7,ilvs,PM,0,176.93798828125,136.10615
14619,1612988001,16129880,1740,1766,1740,1766,sov,87500,43750,1,4,4,4,ihvs,PM,0,413.218658447266,405.11632
14657,1612989301,16129893,345,364,345,364,sov,62500,62500,1,5,5,5,ilvs,MD,0,201.82698059082,154.58561
14679,1612991301,16129913,2736,2736,2583,2583,sov,200000,100000,0,82,82,82,ihvs,AM,0,48.140625,35.26786
14758,1613014201,16130142,1909,1909,1909,1909,sov,125000,62500,1,84,84,84,ihvs,NT,0,112.697570800781,93.33132
14767,1613014202,16130142,1909,2880,1909,2880,sov,125000,62500,1,84,84,84,ihvs,NT,0,112.697570800781,93.33132
14764,1613014202,16130142,1909,1909,NA,NA,sov,125000,62500,1,84,84,NA,ihvs,NT,0,112.697570800781,93.33132
14823,1613028401,16130284,475,475,476,476,sov,87500,43750,1,7,7,7,ihvs,AM,0,136.457626342773,102.90922
14834,1613028402,16130284,475,226,475,226,hov2,87500,43750,1,7,5,7,ihvs,NT,0,136.457626342773,102.90922
14829,1613028402,16130284,475,475,491,491,hov2,87500,43750,1,7,7,7,ihvs,AM,0,136.457626342773,102.90922
14857,1613042401,16130424,2735,1547,2735,1547,sov,125000,125000,0,82,2,82,ihvs,NT,0,45.9016036987305,33.62755
14853,1613042401,16130424,2735,2735,1706,1706,sov,125000,125000,0,82,82,2,ihvs,MD,0,45.9016036987305,33.62755
14876,1613047701,16130477,2703,2702,2703,2702,sov,125000,125000,0,82,82,82,ihvs,NT,0,133.937057495117,129.40778
14877,1613049101,16130491,12,12,33,33,auto_pay,62500,62500,1,84,84,7,ilvs,AM,0,70.9902420043945,65.04512
14927,1613056001,16130560,539,518,539,518,sov,125000,125000,0,7,7,7,ihvs,PM,0,55.8416023254395,47.72787
14957,1613064401,16130644,1135,3013,1135,3013,eb,12500,12500,1,6,6,6,ilvs,PM,0,73.9157485961914,63.17586
14958,1613065401,16130654,2503,2503,1657,1657,sov,87500,43750,1,82,82,2,ihvs,MD,0,176.855712890625,162.04482
14966,1613066101,16130661,1658,1658,1659,1659,sov,62500,62500,1,2,2,2,ilvs,MD,0,54.5574264526367,41.14436
14969,1613067101,16130671,2598,2598,1699,1699,hov2,200000,100000,0,2,2,2,ihvi,MD,0,45.3240165710449,33.20441
14976,1613067102,16130671,2598,1699,2598,1699,hov2,200000,100000,0,2,2,2,ihvi,NT,0,29.4606094360352,33.20441
15040,1613079902,16130799,2527,2523,2527,2523,sov,125000,62500,1,82,2,82,ihvs,NT,0,300.686431884766,249.01567
15035,1613079902,16130799,2527,2527,2737,2737,hov3,125000,62500,1,82,82,82,ihvs,AM,0,300.686431884766,249.01567
15067,1613081501,16130815,628,628,608,608,sov,87500,87500,0,7,7,7,ihvs,AM,0,146.923553466797,125.25452
15090,1613090601,16130906,1563,1579,1563,1579,sov,62500,31250,1,4,4,4,ilvs,MD,0,187.822250366211,172.09295
15091,1613090601,16130906,1563,1563,1458,1458,sov,62500,31250,1,4,4,2,ilvs,PM,0,187.822250366211,172.09295
15094,1613090601,16130906,1563,1459,1563,1459,sov,62500,31250,1,4,2,4,ilvs,NT,0,187.822250366211,172.09295
15107,1613091901,16130919,1437,1477,1437,1477,sov,200000,100000,0,2,2,2,ihvs,PM,0,32.3832321166992,23.72398
15112,1613091902,16130919,1437,1477,1437,1477,sov,200000,100000,0,2,2,2,ihvs,PM,0,32.3832321166992,23.72398
15176,1613097003,16130970,2032,NA,2032,NA,sov,62500,31250,1,3,NA,3,ilvi,NT,0,534.56005859375,403.13731
15253,1613099202,16130992,1831,2164,1831,2164,sov,87500,43750,1,83,3,83,ihvs,PM,0,190.078567504883,162.04482
15248,1613099202,16130992,1831,1831,2169,2169,sov,87500,43750,1,83,83,3,ihvs,NT,0,190.078567504883,162.04482
15271,1613101401,16131014,503,501,503,501,sov,62500,62500,1,7,7,7,ilvs,NT,0,186.055236816406,170.47392
15286,1613106401,16131064,1141,1141,41,41,hov2,87500,43750,1,6,6,84,ihvs,AM,0,254.488388061523,216.95515
15302,1613106402,16131064,1141,1285,1141,1285,sov,87500,43750,1,6,6,6,ihvs,MD,0,254.488388061523,216.95515
15305,1613106402,16131064,1141,1285,1141,1285,hov2,87500,43750,1,6,6,6,ihvs,MD,0,254.488388061523,216.95515
15317,1613107501,16131075,2189,585,2189,585,sov,125000,62500,1,3,7,3,ihvs,NT,0,111.906463623047,99.60522
15324,1613108402,16131084,901,1706,901,1706,sov,62500,62500,1,83,2,83,ilvs,PM,0,149.979782104492,155.74225
15329,1613109301,16131093,1632,2208,1632,2208,hov2,12500,6250,1,3,3,3,ilvs,PM,0,330.503723144531,282.48182
15345,1613116101,16131161,1799,1706,1799,1706,sov,125000,125000,0,2,2,2,ihvs,PM,0,77.4229736328125,68.91231
15415,1613133601,16131336,502,316,502,316,sov,125000,125000,0,7,5,7,ihvs,PM,0,91.2770004272461,86.93048
15452,1613146401,16131464,130,1486,130,1486,sov,87500,87500,0,5,2,5,ihvs,PM,0,42.5585594177246,32.09544
15468,1613151502,16131515,2,4,2,4,sov,87500,43750,1,84,84,84,ihvs,PM,0,85.031494140625,72.49061
15482,1613153901,16131539,126,3031,126,3031,sov,200000,100000,0,5,2,5,ihvs,PM,0,84.9050140380859,54.93337
15526,1613166501,16131665,36,519,36,519,sov,200000,100000,0,7,7,7,ihvs,NT,0,135.823837280273,112.48351
15546,1613168501,16131685,2809,3070,2809,3070,sov,37500,37500,1,83,2,83,ilvs,NT,0,132.763366699219,177.60985
15551,1613170701,16131707,2009,2009,1909,1909,sov,62500,62500,1,84,84,84,ilvs,MD,0,198.627700805664,181.99349
15557,1613170701,16131707,2009,2036,2009,2036,hov2,62500,62500,1,84,3,84,ilvs,NT,0,198.627700805664,181.99349
15585,1613183601,16131836,745,745,745,745,sov,125000,62500,1,82,82,82,ihvs,NT,0,203.472412109375,196.59171
15579,1613183601,16131836,745,745,2747,2747,sov,125000,62500,1,82,82,82,ihvs,MD,0,203.472412109375,196.59171
15592,1613183602,16131836,745,1711,745,1711,sov,125000,62500,1,82,2,82,ihvs,NT,0,189.317810058594,196.59171
15608,1613185302,16131853,1994,2220,1994,2220,sov,125000,62500,1,84,3,84,ihvs,NT,0,104.85774230957,93.33132
15633,1613192902,16131929,2731,2771,2731,2771,hov3,125000,62500,1,82,82,82,ihvs,PM,0,101.263893127441,74.186
15665,1613194901,16131949,729,729,2676,2676,sov,87500,43750,1,82,82,82,ihvs,NT,0,243.679321289063,223.27224
15681,1613202301,16132023,1990,1909,1990,1909,sov,37500,37500,1,84,84,84,ilvs,NT,0,251.042861938477,218.29814
15698,1613208802,16132088,2751,2734,2751,2734,hov2,200000,100000,0,82,82,82,ihvs,NT,0,120.352828979492,88.17057
15719,1613212101,16132121,472,614,472,614,hov2,62500,31250,1,7,7,7,ilvi,NT,0,77.7993850708008,58.67223
15765,1613216401,16132164,502,476,502,476,hov2,125000,62500,1,7,7,7,ihvs,PM,0,308.039215087891,255.10495
15781,1613217301,16132173,2756,2756,3064,3064,other_auto,125000,62500,1,82,82,2,ihvs,AM,0,149.908721923828,190.61444
15883,1613245701,16132457,2544,2544,2487,2487,hov2,87500,43750,1,2,2,2,ihvs,AM,0,139.526596069336,105.22368
15894,1613245702,16132457,2544,2607,2544,2607,sov,87500,43750,1,2,2,2,ihvs,MD,0,90.6922836303711,105.22368
15936,1613258002,16132580,113,113,1346,1346,sov,87500,43750,1,5,5,6,ihvs,AM,0,41.5088920593262,30.40944
15946,1613259001,16132590,2377,2351,2377,2351,sov,200000,100000,0,3,3,3,ihvs,PM,0,98.3195953369141,72.02901
15951,1613259002,16132590,2377,2377,2377,2377,hov3,200000,100000,0,3,3,3,ihvs,PM,0,98.3195953369141,72.02901
15954,1613259601,16132596,77,77,39,39,sov,125000,125000,0,84,84,84,ihvs,NT,0,66.747200012207,55.27719
15958,1613259601,16132596,77,2304,77,2304,sov,125000,125000,0,84,3,84,ihvs,PM,0,66.747200012207,55.27719
15970,1613263401,16132634,1631,1631,1436,1436,sov,37500,37500,1,3,3,2,ilvs,AM,0,130.537094116211,113.51051
15974,1613263401,16132634,1631,1477,1631,1477,sov,37500,37500,1,3,2,3,ilvs,NT,0,130.537094116211,113.51051
15983,1613263801,16132638,1041,1036,1041,1036,sov,37500,37500,1,83,83,83,ilvs,PM,0,204.251327514648,177.60985
15975,1613263801,16132638,1041,1041,1695,1695,sov,37500,37500,1,83,83,2,ilvs,AM,0,204.251327514648,177.60985
15997,1613265801,16132658,1499,1523,1499,1523,sov,125000,62500,1,2,2,2,ihvs,NT,0,41.5910682678223,30.46965
16006,1613269501,16132695,2722,2722,2613,2613,sov,37500,37500,1,82,82,2,ilvs,NT,0,233.579010009766,218.29814
16011,1613269501,16132695,2722,2707,2722,2707,sov,37500,37500,1,82,82,82,ilvs,PM,0,233.579010009766,218.29814
16031,1613270501,16132705,641,641,3029,3029,sov,62500,31250,1,7,7,5,ilvs,AM,0,64.5688705444336,48.69447
16038,1613270502,16132705,641,641,94,94,sov,62500,31250,1,7,7,5,ilvs,MD,0,64.5688705444336,48.69447
16055,1613275301,16132753,2781,2781,2781,2781,sov,62500,62500,1,82,82,82,ilvs,NT,0,69.8335037231445,41.14436
16065,1613277801,16132778,2064,2351,2064,2351,sov,200000,100000,0,84,3,84,ihvs,NT,0,120.352828979492,88.17057
16060,1613277801,16132778,2064,2064,2378,2378,sov,200000,100000,0,84,84,1,ihvs,AM,0,120.352828979492,88.17057
16136,1613289101,16132891,2219,2208,2219,2208,sov,125000,125000,0,3,3,3,ihvs,PM,0,74.769416809082,54.77613
16267,1613305402,16133054,2361,2367,2361,2367,sov,62500,31250,1,3,7,3,ilvs,NT,0,67.9832458496094,51.26941
16270,1613307702,16133077,2043,2043,1617,1617,sov,200000,100000,0,3,3,3,ihvs,AM,0,350.150360107422,226.54656
16276,1613307702,16133077,2043,2043,2043,2043,hov2,200000,100000,0,3,3,3,ihvs,NT,0,273.554962158203,226.54656
16337,1613313101,16133131,1649,1504,1649,1504,sov,37500,37500,1,2,2,2,ilvs,NT,0,46.9169082641602,36.08993
16351,1613315102,16133151,1364,1127,1364,1127,sov,125000,125000,0,6,6,6,ihvs,MD,0,43.1960945129395,59.15045
16360,1613319101,16133191,2058,2058,2167,2167,sov,87500,87500,0,3,3,3,ihvs,AM,0,141.928985595703,130.04305
16372,1613320701,16133207,1507,1507,1817,1817,sov,37500,37500,1,2,2,4,ilvs,NT,0,82.5808258056641,63.52371
16380,1613321601,16133216,519,529,519,529,hov3,87500,87500,0,7,7,7,ihvs,PM,0,178.254379272461,172.22645
16421,1613336601,16133366,2558,2567,2558,2567,sov,125000,125000,0,2,2,2,ihvs,PM,0,45.3567314147949,33.22837
16460,1613348602,16133486,617,1115,617,1115,sov,125000,62500,1,7,6,7,ihvs,PM,0,114.719276428223,146.16248
16474,1613349801,16133498,364,93,364,93,sov,125000,62500,1,5,5,5,ihvs,NT,0,127.485771179199,113.47198
16507,1613361302,16133613,2182,2182,2381,2381,sov,200000,100000,0,3,3,3,ihvs,AM,0,133.941833496094,110.92492
16542,1613365401,16133654,506,NA,506,NA,sov,87500,43750,1,7,NA,7,ihvs,PM,0,152.387405395508,139.62562
16561,1613366001,16133660,497,559,497,559,sov,37500,37500,1,7,1,7,ilvs,NT,0,51.5066299438477,39.62049
16566,1613367301,16133673,2558,1702,2558,1702,sov,37500,37500,1,2,2,2,ilvs,PM,0,90.2284164428711,69.40647
16577,1613373401,16133734,1279,1279,1228,1228,sov,125000,62500,1,6,6,81,ihvi,AM,0,23.3132457733154,27.58148
16708,1613406701,16134067,1842,1817,1842,1817,sov,37500,37500,1,83,4,83,ilvs,PM,0,251.042861938477,218.29814
16748,1613417201,16134172,3092,2661,3092,2661,hov2,87500,43750,1,NA,2,NA,ihvs,PM,0,148.905822753906,112.297
16749,1613417202,16134172,1798,1798,1715,1715,hov2,87500,43750,1,2,2,2,ihvs,NT,0,148.905822753906,112.297
16753,1613417202,16134172,1798,1797,1798,1797,sov,87500,43750,1,2,2,2,ihvs,PM,0,148.905822753906,112.297
16771,1613417702,16134177,1124,1125,1124,1125,hov2,37500,18750,1,6,6,6,ilvs,NT,0,52.3548316955566,40.27295
16767,1613417702,16134177,1124,1124,1324,1324,hov2,37500,18750,1,6,6,6,ilvs,AM,0,52.3548316955566,40.27295
16772,1613419201,16134192,2426,2426,2428,2428,hov2,62500,31250,1,2,2,2,ilvs,AM,0,138.845001220703,104.70965
16788,1613422101,16134221,2147,2117,2147,2117,sov,125000,62500,1,3,3,3,ihvs,MD,0,111.906463623047,99.60522
16980,1613466303,16134663,1981,2106,1981,2106,sov,62500,20833.333333333332,1,84,3,84,ilvs,PM,0,118.596366882324,108.66444
16993,1613470801,16134708,1863,2369,1863,2369,hov2,125000,62500,1,84,2,84,ihvs,NT,0,45.4427032470703,33.29136
16998,1613470802,16134708,1863,2212,1863,2212,sov,125000,62500,1,84,3,84,ihvs,PM,0,29.5377578735352,33.29136
17031,1613483201,16134832,2028,2133,2028,2133,sov,62500,62500,1,3,3,3,ilvs,PM,0,103.210098266602,85.4742
17065,1613497501,16134975,1600,1808,1600,1808,sov,37500,37500,1,2,4,2,ilvs,PM,0,60.0536422729492,36.08993
17115,1613509902,16135099,903,1004,903,1004,sov,87500,43750,1,83,83,83,ihvs,NT,0,400.87939453125,302.32231
17120,1613510701,16135107,2584,2584,1456,1456,hov3,12500,12500,1,82,82,2,ilvs,AM,0,261.761840820313,223.72806
17135,1613511102,16135111,2778,2778,1435,1435,sov,125000,62500,1,82,82,2,ihvs,AM,0,78.888298034668,93.33132
17147,1613512702,16135127,1928,1928,1915,1915,sov,87500,43750,1,84,84,84,ihvs,AM,0,475.201446533203,405.11632
17153,1613512702,16135127,1928,2244,1928,2244,hov2,87500,43750,1,84,3,84,ihvs,NT,0,475.201446533203,405.11632
17180,1613518501,16135185,2379,589,2379,589,sov,62500,62500,1,3,1,3,ilvi,NT,0,44.0290412902832,33.20441
17195,1613519802,16135198,1715,1709,1715,1709,sov,125000,125000,0,2,2,2,ihvs,NT,0,77.4229736328125,68.91231
17202,1613520701,16135207,1843,1743,1843,1743,sov,125000,62500,1,83,4,83,ihvs,NT,0,111.906463623047,99.60522
17205,1613520702,16135207,1843,1808,1843,1808,sov,125000,62500,1,83,4,83,ihvs,NT,0,111.906463623047,99.60522
17215,1613522702,16135227,334,334,285,285,hov2,200000,100000,0,5,5,5,ihvs,AM,0,31.7317523956299,33.20958
17226,1613535101,16135351,2405,2169,2405,2169,sov,37500,37500,1,7,3,7,ilvs,NT,0,225.938568115234,218.29814
17398,1613568302,16135683,2043,1511,2043,1511,sov,200000,100000,0,3,2,3,ihvs,PM,0,48.140625,35.26786
17401,1613571001,16135710,1041,1036,1041,1036,sov,87500,43750,1,83,83,83,ihvs,PM,0,76.6491775512695,57.80481
17457,1613573801,16135738,496,496,1198,1198,hov3,87500,43750,1,7,7,81,ihvs,AM,0,141.575225830078,106.76865
17479,1613574802,16135748,1498,1498,1682,1682,sov,37500,18750,1,2,2,2,ilvs,AM,0,54.523853302002,48.53036
17494,1613574802,16135748,1498,1502,1498,1502,sov,37500,18750,1,2,2,2,ilvs,NT,0,54.523853302002,48.53036
17523,1613582301,16135823,1234,1234,NA,NA,sov,200000,200000,0,6,6,NA,ihvs,AM,0,64.4277572631836,57.34558
17532,1613582401,16135824,346,390,346,390,sov,37500,37500,1,5,5,5,ilvs,MD,0,215.698425292969,215.69843
17543,1613585302,16135853,1154,1154,3088,3088,sov,125000,125000,0,81,81,81,ihvs,AM,0,47.3960227966309,42.18605
17576,1613588101,16135881,965,965,958,958,hov2,200000,200000,0,83,83,83,ihvs,NT,0,125.439460754395,119.46615
17595,1613591501,16135915,438,454,438,454,sov,87500,43750,1,5,7,5,ihvs,NT,0,165.779998779297,125.02262
17604,1613592601,16135926,1931,1931,2018,2018,other_auto,87500,87500,0,84,84,84,ihvs,NT,0,286.636108398438,244.36155
17607,1613592601,16135926,1931,2325,1931,2325,other_auto,87500,87500,0,84,3,84,ihvs,MD,0,366.894195556641,244.36155
17656,1613601701,16136017,1654,2431,1654,2431,sov,62500,62500,1,2,2,2,ilvs,NT,0,151.795333862305,129.40778
17672,1613610901,16136109,2658,2658,2565,2565,sov,87500,43750,1,2,2,2,ihvs,MD,0,165.285720825195,162.04482
17677,1613610901,16136109,2658,2604,2658,2604,sov,87500,43750,1,2,82,2,ihvs,PM,0,211.565719604492,162.04482
17690,1613610902,16136109,2658,2567,2658,2567,other_auto,87500,43750,1,2,2,2,ihvs,MD,0,226.37532043457,162.04482
17729,1613622701,16136227,2551,2557,2551,2557,sov,125000,41666.666666666664,1,2,2,2,ihvi,NT,0,194.621658325195,185.35396
17771,1613626402,16136264,2533,2533,1722,1722,sov,37500,37500,1,82,82,2,ilvs,MD,0,246.501693725586,214.34929
17828,1613635902,16136359,2492,2471,2492,2471,sov,200000,100000,0,82,2,82,ihvs,NT,0,218.302642822266,138.60485
17824,1613635902,16136359,2492,2492,2553,2553,sov,200000,100000,0,82,82,2,ihvs,AM,0,218.302642822266,138.60485
17837,1613639301,16136393,1475,2807,1475,2807,other_auto,12500,12500,1,2,83,2,v0,NT,1,571.541931152344,552.2144
17916,1613660101,16136601,2632,1762,2632,1762,sov,62500,62500,1,82,4,82,ilvs,NT,0,116.467002868652,129.40778
17920,1613662801,16136628,2477,2604,2477,2604,sov,125000,62500,1,2,82,2,ihvs,PM,0,39.1571464538574,33.46765
17927,1613664301,16136643,122,364,122,364,sov,200000,100000,0,5,5,5,ihvs,PM,0,78.0144348144531,57.15343
17928,1613664302,16136643,122,122,556,556,sov,200000,100000,0,5,5,7,ihvs,AM,0,69.0127716064453,57.15343
17992,1613685002,16136850,1423,1494,1423,1494,sov,200000,200000,0,2,2,2,ihvs,NT,0,55.9747772216797,46.35592
18007,1613693201,16136932,207,207,3029,3029,hov2,125000,62500,1,5,5,5,ihvi,NT,0,30.4885540008545,22.33594
18042,1613697302,16136973,2472,2457,2472,2457,hov2,200000,100000,0,2,2,2,ihvs,NT,0,71.6175155639648,59.31057
18081,1613705701,16137057,1507,1507,1663,1663,sov,37500,37500,1,2,2,2,ilvs,AM,0,82.5808258056641,63.52371
18090,1613706101,16137061,607,285,607,285,hov2,37500,18750,1,7,5,7,ilvi,NT,0,121.769271850586,93.66867
18094,1613709401,16137094,1723,1723,1613,1613,sov,125000,62500,1,2,2,3,ihvs,AM,0,82.7253112792969,60.60462
18101,1613709402,16137094,1723,1723,3073,3073,hov2,125000,62500,1,2,2,2,ihvs,AM,0,82.7253112792969,60.60462
18111,1613710901,16137109,656,518,656,518,sov,200000,200000,0,5,7,5,ihvs,PM,0,66.3476638793945,68.89685
18113,1613713701,16137137,539,539,451,451,hov3,125000,125000,0,7,7,7,ihvs,AM,0,53.811351776123,39.42224
18123,1613713701,16137137,539,2091,539,2091,hov2,125000,125000,0,7,7,7,ihvs,NT,0,53.811351776123,39.42224
