EstDataID,personid,hhid,HomeTAZ,o_taz,d_taz,a_taz,mode_final,HHIncomeMP,AvgIncPerAdult,LowIncome,Home_Cluster,O_Cluster,D_Cluster,Segment,tod,ZeroAutoHH,trip_weight,hh_weight
9427,1611890001,16118900,501,501,501,501,sov,125000,62500,1,7,7,7,ihvi,MD,0,48.806095123291,41.71461
9429,1611890001,16118900,501,501,519,519,sov,125000,62500,1,7,7,7,ihvi,MD,0,48.806095123291,41.71461
9435,1611890002,16118900,501,501,564,564,hov2,125000,62500,1,7,7,1,ihvi,PM,0,48.806095123291,41.71461
9440,1611892802,16118928,2094,2094,2106,2106,hov3,200000,100000,0,7,7,3,ihvs,MD,0,124.247940063477,91.02413
9448,1611892803,16118928,2094,2320,2094,2320,sov,200000,100000,0,7,3,7,ihvs,MD,0,91.0241317749023,91.02413
9457,1611892808,16118928,2094,2094,2106,2106,hov3,200000,100000,0,7,7,3,ihvs,MD,0,91.0241317749023,91.02413
9462,1611892809,16118928,2094,2094,2106,2106,hov3,200000,100000,0,7,7,3,ihvs,MD,0,91.0241317749023,91.02413
9507,1611906701,16119067,1185,3090,1185,3090,sov,37500,37500,1,81,81,81,ilvs,MD,0,241.32389831543,241.3239
9508,1611906701,16119067,1185,1185,178,178,sov,37500,37500,1,81,81,5,ilvs,PM,0,241.32389831543,241.3239
9527,1611907501,16119075,1975,1981,1975,1981,sov,87500,43750,1,84,84,84,ihvs,MD,0,38.9508895874023,33.29136
9528,1611907501,16119075,1975,1975,1913,1913,hov2,87500,43750,1,84,84,84,ihvs,PM,0,38.9508895874023,33.29136
9533,1611907502,16119075,1975,1975,1913,1913,hov2,87500,43750,1,84,84,84,ihvs,PM,0,38.9508895874023,33.29136
9571,1611909702,16119097,3,19,3,19,sov,200000,100000,0,84,84,84,ihvs,MD,0,76.0652847290039,62.99403
9579,1611913702,16119137,1668,2312,1668,2312,sov,125000,62500,1,2,3,2,ihvi,NT,0,45.3240165710449,33.20441
9602,1611917401,16119174,1362,1344,1362,1344,hov2,37500,18750,1,6,6,6,ilvi,NT,0,96.3456649780273,90.04267
9620,1611923501,16119235,15,15,70,70,hov2,12500,6250,1,84,84,84,ilvs,MD,0,45.7021179199219,50.78013
9623,1611923502,16119235,15,15,70,70,hov2,12500,6250,1,84,84,84,ilvs,MD,0,48.9012680053711,50.78013
9628,1611924201,16119242,2734,2743,2734,2743,sov,200000,66666.66666666667,1,82,82,82,ihvs,AM,0,222.015441894531,183.86372
9631,1611924201,16119242,2734,2734,2569,2569,sov,200000,66666.66666666667,1,82,82,2,ihvs,MD,0,222.015441894531,183.86372
9637,1611924201,16119242,2734,2734,2577,2577,hov2,200000,66666.66666666667,1,82,82,2,ihvs,PM,0,222.015441894531,183.86372
9651,1611924203,16119242,2734,2734,2577,2577,hov2,200000,66666.66666666667,1,82,82,2,ihvs,PM,0,289.585357666016,183.86372
9666,1611927801,16119278,2292,2351,2292,2351,hov2,200000,100000,0,3,3,3,ihvs,PM,0,51.3767204284668,37.63862
9671,1611927802,16119278,2292,2351,2292,2351,hov2,200000,100000,0,3,3,3,ihvs,PM,0,51.3767204284668,37.63862
9674,1611928501,16119285,1226,1233,1226,1233,sov,87500,43750,1,81,6,81,ihvs,MD,0,267.360168457031,227.92854
9694,1611928901,16119289,2659,2659,2574,2574,sov,62500,31250,1,2,2,2,ilvs,AM,0,121.444526672363,119.06326
9696,1611928901,16119289,2659,2661,2659,2661,sov,62500,31250,1,2,2,2,ilvs,NT,0,121.444526672363,119.06326
9697,1611928902,16119289,2659,2659,2609,2609,hov3,62500,31250,1,2,2,2,ilvs,MD,0,121.444526672363,119.06326
9718,1611936301,16119363,2616,2562,2616,2562,sov,87500,87500,0,82,2,82,ihvs,NT,0,152.540496826172,130.04305
9715,1611936301,16119363,2616,2616,3092,3092,sov,87500,87500,0,82,82,NA,ihvs,PM,0,152.540496826172,130.04305
9734,1611945501,16119455,3062,1494,3062,1494,hov2,87500,43750,1,2,2,2,ihvs,NT,0,122.040702819824,119.64774
9743,1611945502,16119455,3062,1494,3062,1494,hov2,87500,43750,1,2,2,2,ihvs,NT,0,130.583541870117,119.64774
9752,1611949501,16119495,1200,1200,1195,1195,sov,37500,37500,1,81,81,81,ilvs,MD,0,88.8379898071289,88.83799
9781,1611955701,16119557,4,4,1327,1327,sov,125000,41666.666666666664,1,84,84,6,ihvs,MD,0,77.624137878418,80.60658
9783,1611955701,16119557,4,1346,4,1346,sov,125000,41666.666666666664,1,84,6,84,ihvs,MD,0,77.624137878418,80.60658
9790,1611957301,16119573,2043,1880,2043,1880,sov,87500,43750,1,3,3,3,ihvs,MD,0,122.040702819824,119.64774
9786,1611957301,16119573,2043,2043,1887,1887,sov,87500,43750,1,3,3,84,ihvs,MD,0,122.040702819824,119.64774
9797,1611957401,16119574,2116,2116,2101,2101,sov,125000,62500,1,3,3,3,ihvs,PM,0,29.8839664459229,33.20441
9799,1611957401,16119574,2116,2386,2116,2386,sov,125000,62500,1,3,3,3,ihvs,NT,0,29.8839664459229,33.20441
9800,1611957402,16119574,2116,2116,2106,2106,sov,125000,62500,1,3,3,3,ihvs,MD,0,29.8839664459229,33.20441
9803,1611959401,16119594,1918,1918,1934,1934,sov,37500,37500,1,84,84,84,ilvs,MD,0,233.579010009766,218.29814
9808,1611962501,16119625,895,895,901,901,sov,62500,20833.333333333332,1,83,83,83,ilvs,AM,0,108.73616027832,82.00313
9812,1611962501,16119625,895,994,895,994,sov,62500,20833.333333333332,1,83,83,83,ilvs,MD,0,139.182281494141,82.00313
9815,1611962501,16119625,895,985,895,985,hov2,62500,20833.333333333332,1,83,83,83,ilvs,MD,0,108.73616027832,82.00313
9816,1611962501,16119625,895,895,1002,1002,sov,62500,20833.333333333332,1,83,83,83,ilvs,NT,0,108.73616027832,82.00313
9821,1611962502,16119625,895,985,895,985,hov2,62500,20833.333333333332,1,83,83,83,ilvs,MD,0,108.73616027832,82.00313
9830,1611965201,16119652,903,903,1808,1808,hov3,200000,100000,0,83,83,4,ihvs,NT,0,135.600509643555,112.29855
9834,1611965202,16119652,903,903,1808,1808,hov3,200000,100000,0,83,83,4,ihvs,NT,0,135.600509643555,112.29855
9837,1611967401,16119674,2301,NA,2301,NA,sov,125000,62500,1,3,NA,3,ihvs,MD,0,45.4427032470703,33.29136
9860,1611969301,16119693,494,491,494,491,sov,200000,100000,0,7,7,7,ihvs,MD,0,163.987350463867,135.80733
9892,1611973902,16119739,2449,2449,2461,2461,sov,62500,31250,1,2,2,2,ilvs,NT,0,45.7309646606445,34.48791
9898,1611974901,16119749,2727,2703,2727,2703,sov,37500,18750,1,82,82,82,ilvi,MD,0,166.45068359375,128.03898
9894,1611974901,16119749,2727,2727,2705,2705,hov3,37500,18750,1,82,82,82,ilvi,MD,0,166.45068359375,128.03898
9901,1611974903,16119749,2727,2727,2705,2705,hov3,37500,18750,1,82,82,82,ilvi,MD,0,128.038986206055,128.03898
9904,1611974904,16119749,2727,2727,2705,2705,hov3,37500,18750,1,82,82,82,ilvi,MD,0,128.038986206055,128.03898
9912,1611975801,16119758,38,2110,38,2110,sov,200000,200000,0,84,3,84,ihvs,MD,0,37.3055877685547,33.2048
9915,1611980101,16119801,189,189,165,165,other_auto,12500,12500,1,5,5,5,v0,MD,1,67.060417175293,74.51158
9918,1611980101,16119801,189,196,189,196,other_auto,12500,12500,1,5,5,5,v0,MD,1,67.060417175293,74.51158
9982,1612006402,16120064,1846,1818,1846,1818,sov,62500,31250,1,83,4,83,ilvs,MD,0,164.408660888672,123.98844
9993,1612007101,16120071,2255,2247,2255,2247,hov2,62500,31250,1,3,3,3,ilvs,NT,0,154.797058105469,151.76182
9998,1612007102,16120071,2255,2247,2255,2247,hov2,62500,31250,1,3,3,3,ilvs,NT,0,154.797058105469,151.76182
10014,1612009501,16120095,2432,2432,2432,2432,sov,87500,87500,0,2,2,2,ihvs,MD,0,46.9876518249512,52.2085
10016,1612011501,16120115,2337,2337,2334,2334,sov,37500,18750,1,3,3,3,ilvs,MD,0,48.0350875854492,48.03509
10039,1612013001,16120130,622,622,612,612,hov2,200000,200000,0,7,7,7,ihvs,AM,0,82.305549621582,73.25817
10041,1612013001,16120130,622,650,622,650,hov2,200000,200000,0,7,7,7,ihvs,MD,0,82.305549621582,73.25817
10044,1612016601,16120166,2242,2242,2244,2244,sov,12500,12500,1,3,3,3,ilvs,MD,0,75.1446228027344,83.49402
10047,1612016601,16120166,2242,2242,2307,2307,sov,12500,12500,1,3,3,3,ilvs,MD,0,75.1446228027344,83.49402
10051,1612016601,16120166,2242,2202,2242,2202,sov,12500,12500,1,3,3,3,ilvs,NT,0,75.1446228027344,83.49402
10049,1612016601,16120166,2242,2242,2339,2339,sov,12500,12500,1,3,3,3,ilvs,PM,0,75.1446228027344,83.49402
10060,1612022601,16120226,1442,1702,1442,1702,sov,87500,43750,1,2,2,2,ihvs,MD,0,18.8436794281006,17.2656
10085,1612025001,16120250,2704,2704,2703,2703,sov,125000,62500,1,82,82,82,ihvs,MD,0,72.3579177856445,68.91231
10089,1612025001,16120250,2704,3049,2704,3049,hov2,125000,62500,1,82,2,82,ihvs,NT,0,72.3579177856445,68.91231
10100,1612028603,16120286,2532,2532,2742,2742,sov,87500,29166.666666666668,1,82,82,82,ihvs,PM,0,99.0574264526367,62.8936
10114,1612029403,16120294,436,240,436,240,hov3,87500,43750,1,7,5,7,ihvs,NT,0,120.503349304199,120.50335
10127,1612031202,16120312,2739,2739,519,519,hov2,125000,41666.666666666664,1,82,82,7,ihvs,PM,0,238.860137939453,197.81378
10133,1612031203,16120312,2739,2739,519,519,hov2,125000,41666.666666666664,1,82,82,7,ihvs,PM,0,311.556701660156,197.81378
10135,1612033101,16120331,1506,1506,2461,2461,sov,37500,37500,1,2,2,2,ilvs,MD,0,82.5808258056641,63.52371
10143,1612037201,16120372,2503,2503,2465,2465,hov3,87500,43750,1,82,82,2,ihvi,MD,0,110.506278991699,83.33807
10149,1612037202,16120372,2503,2503,2465,2465,hov3,87500,43750,1,82,82,2,ihvi,MD,0,110.506278991699,83.33807
10164,1612040101,16120401,1231,1231,1334,1334,hov2,37500,18750,1,6,6,6,ilvi,MD,0,161.179016113281,179.0878
10168,1612040101,16120401,1231,1231,1231,1231,hov2,37500,18750,1,6,6,6,ilvi,PM,0,161.179016113281,179.0878
10170,1612040102,16120401,1231,1231,1334,1334,hov2,37500,18750,1,6,6,6,ilvi,MD,0,161.179016113281,179.0878
10174,1612040102,16120401,1231,1231,1231,1231,hov2,37500,18750,1,6,6,6,ilvi,PM,0,161.179016113281,179.0878
10198,1612044001,16120440,725,689,725,689,sov,62500,31250,1,82,82,82,ilvs,MD,0,108.856773376465,93.03998
10195,1612044001,16120440,725,725,691,691,sov,62500,31250,1,82,82,82,ilvs,MD,0,108.856773376465,93.03998
10217,1612051701,16120517,2886,2885,2886,2885,sov,12500,12500,1,84,84,84,ilvs,PM,0,20.2007713317871,17.26562
10222,1612051701,16120517,2886,2137,2886,2137,other_auto,12500,12500,1,84,3,84,ilvs,NT,0,20.2007713317871,17.26562
10223,1612052901,16120529,2942,2942,2924,2924,sov,125000,62500,1,81,81,81,ihvs,MD,0,174.686065673828,194.09563
10237,1612055201,16120552,2260,2234,2260,2234,sov,87500,43750,1,3,3,3,ihvs,MD,0,155.55696105957,152.50682
10235,1612055201,16120552,2260,2260,2247,2247,hov2,87500,43750,1,3,3,3,ihvs,MD,0,155.55696105957,152.50682
10259,1612056602,16120566,478,609,478,609,sov,62500,31250,1,7,7,7,ilvs,MD,0,71.3082427978516,68.89685
10257,1612056602,16120566,478,478,612,612,sov,62500,31250,1,7,7,7,ilvs,AM,0,71.3082427978516,68.89685
10264,1612056602,16120566,478,491,478,491,sov,62500,31250,1,7,7,7,ilvs,MD,0,71.3082427978516,68.89685
10260,1612056602,16120566,478,478,514,514,sov,62500,31250,1,7,7,7,ilvs,MD,0,71.3082427978516,68.89685
10269,1612057501,16120575,2242,2242,2334,2334,sov,125000,62500,1,3,3,3,ihvs,MD,0,92.2297134399414,87.83782
10297,1612058701,16120587,494,491,494,491,sov,87500,87500,0,7,7,7,ihvs,PM,0,17.6109161376953,17.2656
10301,1612059201,16120592,1531,1506,1531,1506,sov,62500,31250,1,2,2,2,ilvs,MD,0,31.9758434295654,33.20441
10304,1612059202,16120592,1531,1531,1696,1696,hov2,62500,31250,1,2,2,2,ilvs,MD,0,29.8839664459229,33.20441
10316,1612060701,16120607,725,2707,725,2707,sov,37500,37500,1,82,82,82,ilvs,MD,0,190.042541503906,177.60985
10330,1612067101,16120671,1137,1137,1280,1280,hov2,12500,12500,1,6,6,6,ilvs,MD,0,23.1476402282715,24.03701
10334,1612067901,16120679,2482,3064,2482,3064,hov3,125000,62500,1,2,2,2,ihvs,MD,0,86.7976226806641,74.186
10344,1612067903,16120679,2482,3064,2482,3064,hov3,125000,62500,1,2,2,2,ihvs,MD,0,74.1860046386719,74.186
10349,1612067904,16120679,2482,3064,2482,3064,hov3,125000,62500,1,2,2,2,ihvs,MD,0,74.1860046386719,74.186
10365,1612078001,16120780,33,2192,33,2192,sov,125000,62500,1,7,3,7,ihvs,NT,0,1019.84588623047,1133.16218
10368,1612078002,16120780,33,33,2320,2320,sov,125000,62500,1,7,7,3,ihvs,MD,0,1019.84588623047,1133.16218
10378,1612078402,16120784,1135,1135,1116,1116,hov2,37500,18750,1,6,6,6,ilvi,AM,0,37.3408851623535,28.72376
10381,1612078402,16120784,1135,1135,1129,1129,sov,37500,18750,1,6,6,6,ilvi,PM,0,37.3408851623535,28.72376
10392,1612081102,16120811,504,519,504,519,sov,62500,31250,1,7,7,7,ilvs,NT,0,70.5484161376953,53.20393
10484,1612091301,16120913,2926,2950,2926,2950,hov3,37500,18750,1,81,81,81,ilvi,PM,0,44.7347030639648,30.39042
10490,1612091302,16120913,2926,2950,2926,2950,hov3,37500,18750,1,81,81,81,ilvi,PM,0,38.8997421264648,30.39042
10496,1612091801,16120918,2038,2038,2036,2036,sov,125000,62500,1,3,3,3,ihvs,PM,0,97.9564056396484,71.76294
10556,1612098701,16120987,1146,1146,1116,1116,hov2,125000,62500,1,6,6,6,ihvs,MD,0,44.6272468566895,33.2048
10558,1612098701,16120987,1146,1130,1146,1130,hov2,125000,62500,1,6,6,6,ihvs,MD,0,44.6272468566895,33.2048
10561,1612098701,16120987,1146,1132,1146,1132,sov,125000,62500,1,6,6,6,ihvs,PM,0,34.8650360107422,33.2048
10562,1612098702,16120987,1146,1146,1116,1116,hov2,125000,62500,1,6,6,6,ihvs,MD,0,34.8650360107422,33.2048
10564,1612098702,16120987,1146,1130,1146,1130,hov2,125000,62500,1,6,6,6,ihvs,MD,0,34.8650360107422,33.2048
10621,1612114902,16121149,1328,1346,1328,1346,sov,125000,62500,1,6,6,6,ihvs,MD,0,18.1290969848633,17.26581
10622,1612114902,16121149,1328,1328,41,41,sov,125000,62500,1,6,6,84,ihvs,PM,0,18.1290969848633,17.26581
10634,1612119201,16121192,6,6,1129,1129,sov,87500,43750,1,84,84,6,ihvs,MD,0,33.8688926696777,33.2048
10640,1612119202,16121192,6,6,65,65,sov,87500,43750,1,84,84,84,ihvs,MD,0,33.8688926696777,33.2048
10644,1612119202,16121192,6,17,6,17,sov,87500,43750,1,84,84,84,ihvs,MD,0,33.8688926696777,33.2048
10642,1612119202,16121192,6,6,19,19,sov,87500,43750,1,84,84,84,ihvs,MD,0,33.8688926696777,33.2048
10679,1612126401,16121264,1509,1509,1523,1523,sov,62500,62500,1,2,2,2,ilvs,MD,0,148.452545166016,164.94728
10687,1612127301,16121273,2516,2432,2516,2432,hov2,87500,43750,1,2,2,2,ihvs,PM,0,72.9093627929688,54.98444
10692,1612127302,16121273,2516,2432,2516,2432,hov2,87500,43750,1,2,2,2,ihvs,PM,0,72.9093627929688,54.98444
10693,1612127601,16121276,1761,1761,1754,1754,hov2,87500,43750,1,4,4,4,ihvs,MD,0,33.8684959411621,33.20441
10695,1612127601,16121276,1761,1895,1761,1895,hov2,87500,43750,1,4,4,4,ihvs,MD,0,33.8684959411621,33.20441
10696,1612127601,16121276,1761,1761,1749,1749,hov2,87500,43750,1,4,4,4,ihvs,NT,0,33.8684959411621,33.20441
10698,1612127602,16121276,1761,1761,1754,1754,hov2,87500,43750,1,4,4,4,ihvs,MD,0,33.8684959411621,33.20441
10700,1612127602,16121276,1761,1895,1761,1895,hov2,87500,43750,1,4,4,4,ihvs,MD,0,33.8684959411621,33.20441
10701,1612127602,16121276,1761,1761,1749,1749,hov2,87500,43750,1,4,4,4,ihvs,NT,0,33.8684959411621,33.20441
10730,1612137902,16121379,2041,2247,2041,2247,hov2,200000,100000,0,84,3,84,ihvs,PM,0,200.564743041992,178.51779
10734,1612137903,16121379,2041,2247,2041,2247,hov2,200000,100000,0,84,3,84,ihvs,PM,0,178.517791748047,178.51779
10773,1612142001,16121420,2059,2106,2059,2106,sov,37500,18750,1,3,3,3,ilvs,MD,0,727.656494140625,680.05278
10774,1612142001,16121420,2059,2059,2190,2190,sov,37500,18750,1,3,3,3,ilvs,MD,0,727.656494140625,680.05278
10837,1612157501,16121575,366,366,2535,2535,sov,125000,125000,0,7,7,82,ihvs,MD,0,37.3051490783691,33.20441
10847,1612158903,16121589,2381,2351,2381,2351,sov,200000,50000,1,3,3,3,ihvi,MD,0,102.80103302002,91.5007
10850,1612158904,16121589,2381,2381,2105,2105,hov2,200000,50000,1,3,3,3,ihvi,NT,0,110.487091064453,91.5007
10852,1612158904,16121589,2381,2110,2381,2110,hov2,200000,50000,1,3,3,3,ihvi,NT,0,110.487091064453,91.5007
10867,1612161501,16121615,2342,2320,2342,2320,hov3,125000,62500,1,3,3,3,ihvs,PM,0,82.7253112792969,60.60462
10869,1612161502,16121615,2342,2320,2342,2320,hov3,125000,62500,1,3,3,3,ihvs,PM,0,82.7253112792969,60.60462
10872,1612161503,16121615,2342,2320,2342,2320,hov3,125000,62500,1,3,3,3,ihvs,PM,0,60.604621887207,60.60462
10904,1612163904,16121639,2647,2565,2647,2565,hov2,125000,62500,1,2,2,2,ihvs,PM,0,74.1860046386719,74.186
10910,1612168401,16121684,1678,1670,1678,1670,sov,37500,37500,1,2,2,2,ilvs,NT,0,90.2284164428711,69.40647
10918,1612174201,16121742,2250,2250,2180,2180,hov2,200000,200000,0,3,3,3,ihvs,MD,0,107.490043640137,89.01867
10953,1612183301,16121833,1892,1875,1892,1875,sov,37500,37500,1,2,3,2,ilvs,NT,0,55.8630981445313,52.2085
10961,1612183902,16121839,1881,1874,1881,1874,sov,200000,100000,0,3,3,3,ihvs,MD,0,124.624153137207,110.92492
11012,1612201101,16122011,3063,1655,3063,1655,hov3,125000,62500,1,2,2,2,ihvs,MD,0,34.8646278381348,33.20441
11013,1612201101,16122011,3063,3063,3064,3064,hov3,125000,62500,1,2,2,2,ihvs,NT,0,34.8646278381348,33.20441
11020,1612201102,16122011,3063,1655,3063,1655,hov3,125000,62500,1,2,2,2,ihvs,MD,0,34.8646278381348,33.20441
11021,1612201102,16122011,3063,3063,3064,3064,hov3,125000,62500,1,2,2,2,ihvs,NT,0,34.8646278381348,33.20441
11043,1612214001,16122140,1231,1334,1231,1334,hov2,87500,43750,1,6,6,6,ihvs,NT,0,33.8688926696777,33.2048
11044,1612214002,16122140,1231,1231,626,626,sov,87500,43750,1,6,6,7,ihvs,MD,0,33.8688926696777,33.2048
11046,1612214002,16122140,1231,1344,1231,1344,sov,87500,43750,1,6,6,6,ihvs,MD,0,33.8688926696777,33.2048
11052,1612214002,16122140,1231,1334,1231,1334,hov2,87500,43750,1,6,6,6,ihvs,NT,0,33.8688926696777,33.2048
11059,1612216801,16122168,642,642,116,116,sov,125000,62500,1,7,7,5,ihvs,PM,0,41.5088920593262,30.40944
11061,1612216801,16122168,642,650,642,650,sov,125000,62500,1,7,7,7,ihvs,NT,0,41.5088920593262,30.40944
11064,1612216801,16122168,642,515,642,515,hov2,125000,62500,1,7,7,7,ihvs,NT,0,41.5088920593262,30.40944
11062,1612216801,16122168,642,642,518,518,hov2,125000,62500,1,7,7,7,ihvs,NT,0,41.5088920593262,30.40944
11072,1612216802,16122168,642,515,642,515,hov2,125000,62500,1,7,7,7,ihvs,NT,0,41.5088920593262,30.40944
11070,1612216802,16122168,642,642,518,518,hov2,125000,62500,1,7,7,7,ihvs,NT,0,41.5088920593262,30.40944
11088,1612217402,16122174,2412,2412,2412,2412,sov,200000,100000,0,2,2,2,ihvs,NT,0,124.624153137207,110.92492
11086,1612217402,16122174,2412,2412,3093,3093,sov,200000,100000,0,2,2,NA,ihvs,NT,0,124.624153137207,110.92492
11130,1612225401,16122254,928,960,928,960,sov,12500,12500,1,83,83,83,ilvs,MD,0,603.447387695313,670.49713
11142,1612228201,16122282,622,1344,622,1344,sov,200000,100000,0,7,6,7,ihvs,MD,0,91.748893737793,81.66346
11151,1612228301,16122283,17,17,19,19,sov,200000,100000,0,84,84,84,ihvs,MD,0,132.681045532227,85.84436
11201,1612237101,16122371,2457,2457,2457,2457,sov,87500,29166.666666666668,1,2,2,2,ihvs,NT,0,152.494430541992,149.50435
11214,1612237601,16122376,374,363,374,363,hov2,87500,43750,1,5,5,5,ihvs,MD,0,101.25602722168,99.27061
11211,1612237601,16122376,374,374,377,377,hov2,87500,43750,1,5,5,7,ihvs,AM,0,101.25602722168,99.27061
11218,1612237601,16122376,374,378,374,378,hov2,87500,43750,1,5,7,5,ihvs,NT,0,101.25602722168,99.27061
11222,1612237602,16122376,374,363,374,363,hov2,87500,43750,1,5,5,5,ihvs,MD,0,108.343948364258,99.27061
11219,1612237602,16122376,374,374,377,377,hov2,87500,43750,1,5,5,7,ihvs,AM,0,108.343948364258,99.27061
11226,1612237602,16122376,374,378,374,378,hov2,87500,43750,1,5,7,5,ihvs,NT,0,108.343948364258,99.27061
11253,1612241501,16122415,2229,2229,1913,1913,hov2,87500,43750,1,3,3,84,ihvs,MD,0,230.406463623047,256.00718
11258,1612241502,16122415,2229,1869,2229,1869,hov2,87500,43750,1,3,3,3,ihvs,MD,0,294.920288085938,256.00718
11296,1612251401,16122514,328,388,328,388,sov,87500,43750,1,5,5,5,ihvs,MD,0,157.37760925293,154.29178
11297,1612254601,16122546,730,730,727,727,hov3,12500,6250,1,82,82,82,ilvs,MD,0,113.875289916992,126.5281
11300,1612254601,16122546,730,730,730,730,hov3,12500,6250,1,82,82,82,ilvs,NT,0,113.875289916992,126.5281
11301,1612254602,16122546,730,730,727,727,hov3,12500,6250,1,82,82,82,ilvs,MD,0,113.875289916992,126.5281
11311,1612256101,16122561,2917,2917,2917,2917,sov,37500,37500,1,81,81,81,ilvs,MD,0,35.5291328430176,33.2048
11313,1612256101,16122561,2917,2917,2925,2925,sov,37500,37500,1,81,81,81,ilvs,MD,0,35.5291328430176,33.2048
11318,1612256101,16122561,2917,2928,2917,2928,sov,37500,37500,1,81,81,81,ilvs,PM,0,35.5291328430176,33.2048
11323,1612258301,16122583,2739,2739,2739,2739,sov,200000,66666.66666666667,1,82,82,82,ihvs,PM,0,123.576232910156,102.34056
11357,1612263202,16122632,2067,2067,2133,2133,hov3,37500,18750,1,84,84,3,ilvi,MD,0,45.0387916564941,42.09233
11361,1612269601,16122696,518,518,1344,1344,sov,37500,37500,1,7,7,6,ilvs,MD,0,99.0551605224609,76.19628
11379,1612276901,16122769,117,117,364,364,sov,62500,62500,1,5,5,5,ilvs,PM,0,73.0236358642578,47.72787
11417,1612279702,16122797,158,158,196,196,other_auto,62500,31250,1,5,5,5,ilvi,NT,0,46.6777725219727,30.50835
11445,1612285801,16122858,1505,1505,1478,1478,hov3,62500,31250,1,2,2,2,ilvs,NT,0,113.120796203613,66.64829
11449,1612285802,16122858,1505,1505,1478,1478,hov3,62500,31250,1,2,2,2,ilvs,NT,0,88.3756332397461,66.64829
11456,1612285803,16122858,1505,1505,1478,1478,hov3,62500,31250,1,2,2,2,ilvs,NT,0,66.6482849121094,66.64829
11462,1612285804,16122858,1505,1505,1478,1478,hov3,62500,31250,1,2,2,2,ilvs,NT,0,66.6482849121094,66.64829
11475,1612289101,16122891,2298,2298,2320,2320,sov,125000,62500,1,3,3,3,ihvs,MD,0,71.3242340087891,68.91231
11520,1612293302,16122933,630,165,630,165,hov2,125000,62500,1,7,5,7,ihvs,NT,0,45.3529167175293,33.22558
11546,1612300201,16123002,2910,1133,2910,1133,hov2,125000,62500,1,84,6,84,ihvs,MD,0,251.689346313477,239.70414
11549,1612300202,16123002,2910,1133,2910,1133,hov2,125000,62500,1,84,6,84,ihvs,MD,0,251.689346313477,239.70414
11560,1612304001,16123040,1154,634,1154,634,hov2,125000,62500,1,81,7,81,ihvs,NT,0,45.3671569824219,33.23601
11565,1612304002,16123040,1154,634,1154,634,hov2,125000,62500,1,81,7,81,ihvs,NT,0,45.3671569824219,33.23601
11566,1612307001,16123070,1309,1309,1116,1116,sov,12500,12500,1,6,6,6,ilvs,AM,0,21.6333084106445,24.03701
11574,1612307001,16123070,1309,1137,1309,1137,sov,12500,12500,1,6,6,6,ilvs,PM,0,21.6333084106445,24.03701
11577,1612311001,16123110,2251,NA,2251,NA,other_auto,125000,62500,1,3,NA,3,ihvs,MD,0,101.263893127441,74.186
11606,1612314601,16123146,485,551,485,551,sov,125000,62500,1,7,7,7,ihvs,MD,0,29.8839664459229,33.20441
11609,1612314601,16123146,485,485,514,514,sov,125000,62500,1,7,7,7,ihvs,PM,0,29.8839664459229,33.20441
11616,1612314602,16123146,485,515,485,515,sov,125000,62500,1,7,7,7,ihvs,PM,0,31.9758434295654,33.20441
11617,1612316401,16123164,1085,1085,1808,1808,sov,62500,62500,1,83,83,4,ilvs,MD,0,190.144744873047,162.10123
11630,1612317701,16123177,1099,1099,1909,1909,sov,12500,6250,1,83,83,84,ilvs,MD,0,728.55126953125,809.50141
11635,1612317701,16123177,1099,1967,1099,1967,sov,12500,6250,1,83,84,83,ilvs,MD,0,728.55126953125,809.50141
11641,1612324702,16123247,2386,2386,2117,2117,sov,125000,62500,1,3,3,3,ihvs,AM,0,129.782150268555,110.92492
11652,1612325201,16123252,2323,2180,2323,2180,sov,87500,87500,0,3,3,3,ihvs,MD,0,141.928985595703,130.04305
11655,1612325201,16123252,2323,2272,2323,2272,sov,87500,87500,0,3,3,3,ihvs,PM,0,141.928985595703,130.04305
11653,1612325201,16123252,2323,2323,2307,2307,sov,87500,87500,0,3,3,3,ihvs,MD,0,141.928985595703,130.04305
11660,1612325401,16123254,2493,2493,2524,2524,sov,62500,31250,1,82,82,82,ilvs,MD,0,330.546722412109,367.27413
11664,1612325402,16123254,2493,2493,1659,1659,sov,62500,31250,1,82,82,2,ilvs,MD,0,330.546722412109,367.27413
11666,1612326301,16123263,1127,1127,1133,1133,sov,87500,43750,1,6,6,6,ihvs,MD,0,68.7826690673828,58.63825
11669,1612326301,16123263,1127,1345,1127,1345,sov,87500,43750,1,6,6,6,ihvs,MD,0,68.7826690673828,58.63825
11677,1612330901,16123309,1227,1227,1246,1246,sov,200000,100000,0,6,6,81,ihvs,MD,0,52.7519874572754,38.64614
11684,1612330901,16123309,1227,1291,1227,1291,sov,200000,100000,0,6,6,6,ihvs,NT,0,52.7519874572754,38.64614
11700,1612337502,16123375,1955,1913,1955,1913,sov,200000,100000,0,84,84,84,ihvs,NT,0,34.8646278381348,33.20441
11701,1612338801,16123388,2582,2582,2703,2703,sov,200000,50000,1,82,82,82,ihvs,MD,0,190.619674682617,169.66594
11731,1612344501,16123445,2245,2169,2245,2169,sov,37500,37500,1,3,3,3,ilvs,NT,0,52.2084999084473,52.2085
11737,1612347201,16123472,536,536,626,626,hov2,125000,62500,1,7,7,7,ihvs,NT,0,97.4912414550781,71.42215
