EstDataID,personid,hhid,HomeTAZ,o_taz,d_taz,a_taz,mode_final,HHIncomeMP,AvgIncPerAdult,LowIncome,Home_Cluster,O_Cluster,D_Cluster,Segment,tod,ZeroAutoHH,trip_weight,hh_weight
12949,1612608904,16126089,2379,2379,1560,1560,school_bus,200000,100000,0,3,3,2,ihvs,AM,0,88.1705703735352,88.17057
13007,1612629101,16126291,910,910,910,910,hov2,125000,62500,1,83,83,83,ihvs,AM,0,172.136459350586,126.1073
13017,1612629103,16126291,910,910,910,910,hov2,125000,62500,1,83,83,83,ihvs,AM,0,126.107292175293,126.1073
13078,1612649703,16126497,2226,2226,2220,2220,other_auto,62500,31250,1,3,3,3,ilvs,AM,0,233.330764770508,233.33077
13080,1612649704,16126497,2226,2226,1516,1516,hov2,62500,31250,1,3,3,2,ilvs,NT,0,233.330764770508,233.33077
13138,1612662803,16126628,805,805,802,802,school_bus,87500,43750,1,82,82,82,ihvs,AM,0,425.389678955078,425.38969
13167,1612671003,16126710,470,470,2569,2569,hov2,125000,62500,1,82,82,2,ihvs,AM,0,251.737365722656,251.73737
13180,1612671903,16126719,642,642,652,652,hov2,87500,43750,1,7,7,7,ihvs,AM,0,349.032287597656,349.03228
13182,1612671904,16126719,642,642,623,623,hov2,87500,43750,1,7,7,7,ihvs,AM,0,349.032287597656,349.03228
13274,1612693003,16126930,1700,1541,1700,1541,school_bus,125000,62500,1,2,2,2,ihvs,MD,0,305.689758300781,305.68976
13285,1612693005,16126930,1700,1541,1700,1541,school_bus,125000,62500,1,2,2,2,ihvs,MD,0,305.689758300781,305.68976
13301,1612702802,16127028,2769,2769,2776,2776,other_auto,62500,62500,1,82,82,82,ilvs,AM,0,288.589904785156,288.58991
13303,1612702803,16127028,2769,2769,2703,2703,school_bus,62500,62500,1,82,82,82,ilvs,NT,0,288.589904785156,288.58991
13384,1612719003,16127190,494,494,491,491,hov3,125000,62500,1,7,7,7,ihvs,NT,0,37.1380424499512,37.13804
13408,1612724003,16127240,2139,2139,2034,2034,school_bus,62500,31250,1,3,3,3,ilvs,AM,0,243.167831420898,243.16783
13431,1612729603,16127296,1942,1942,1890,1890,school_bus,12500,6250,1,84,84,4,ilvs,AM,0,282.481811523438,282.48182
13433,1612729603,16127296,1942,1942,2083,2083,hov2,12500,6250,1,84,84,7,ilvs,PM,0,282.481811523438,282.48182
13530,1612755604,16127556,2104,2104,2097,2097,school_bus,87500,29166.666666666668,1,3,3,3,ihvs,NT,0,432.348968505859,432.34895
13571,1612761904,16127619,2544,2544,2486,2486,sov,125000,41666.666666666664,1,2,2,2,ihvs,NT,0,422.383056640625,422.38304
13628,1612774103,16127741,788,788,NA,NA,hov3,125000,62500,1,82,82,NA,ihvs,NT,0,135.371520996094,135.37151
13659,1612779203,16127792,2427,2427,2429,2429,hov3,125000,62500,1,2,2,2,ihvs,AM,0,74.1860046386719,74.186
13767,1612798101,16127981,1926,1926,1917,1917,hov3,62500,31250,1,84,84,84,ilvs,AM,0,125.491943359375,94.63947
13769,1612798101,16127981,1926,1926,1917,1917,hov2,62500,31250,1,84,84,84,ilvs,MD,0,125.491943359375,94.63947
13781,1612798104,16127981,1926,1926,1917,1917,hov3,62500,31250,1,84,84,84,ilvs,AM,0,94.6394729614258,94.63947
13783,1612798104,16127981,1926,1926,1917,1917,hov2,62500,31250,1,84,84,84,ilvs,MD,0,94.6394729614258,94.63947
13800,1612798403,16127984,1041,1041,1051,1051,hov2,87500,43750,1,83,83,83,ihvs,NT,0,848.335754394531,848.33574
13804,1612798404,16127984,1041,1041,1043,1043,other_auto,87500,43750,1,83,83,83,ihvs,AM,0,848.335754394531,848.33574
13848,1612803403,16128034,2181,2385,2181,2385,sov,200000,66666.66666666667,1,3,3,3,ihvs,MD,0,370.287261962891,235.10303
13866,1612808903,16128089,2181,2181,2260,2260,school_bus,125000,62500,1,3,3,3,ihvs,AM,0,85.2907409667969,85.29074
13872,1612808904,16128089,2181,2181,2260,2260,school_bus,125000,62500,1,3,3,3,ihvs,AM,0,85.2907409667969,85.29074
13879,1612808905,16128089,2181,2181,2260,2260,school_bus,125000,62500,1,3,3,3,ihvs,AM,0,85.2907409667969,85.29074
13922,1612822703,16128227,903,903,987,987,hov2,62500,31250,1,83,83,83,ilvs,NT,0,350.500396728516,350.50041
13943,1612827303,16128273,2491,2491,2514,2514,hov3,125000,62500,1,82,82,2,ihvs,AM,0,74.1860046386719,74.186
13945,1612827304,16128273,2491,2491,2514,2514,hov3,125000,62500,1,82,82,2,ihvs,AM,0,74.1860046386719,74.186
14166,1612887302,16128873,1372,1372,1121,1121,sov,200000,100000,0,6,6,6,ihvs,MD,0,283.619720458984,207.78
14228,1612899103,16128991,2779,2779,2770,2770,hov3,200000,100000,0,82,82,82,ihvs,AM,0,72.0290069580078,72.02901
14288,1612910701,16129107,2511,2511,1617,1617,hov2,87500,29166.666666666668,1,82,82,3,ihvi,AM,0,334.858123779297,277.31522
14298,1612910703,16129107,2511,2511,1617,1617,hov2,87500,29166.666666666668,1,82,82,3,ihvi,AM,0,277.315216064453,277.31522
14328,1612920701,16129207,1901,1901,1769,1769,sov,62500,62500,1,84,84,4,ilvs,PM,0,213.478363037109,181.99349
14333,1612920702,16129207,1901,1901,1769,1769,school_bus,62500,62500,1,84,84,4,ilvs,AM,0,181.99348449707,181.99349
14367,1612929802,16129298,2603,2581,2603,2581,school_bus,37500,37500,1,82,82,82,ilvs,PM,0,114.285217285156,114.28522
14525,1612963302,16129633,2585,2585,1688,1688,hov3,37500,37500,1,82,82,2,ilvs,AM,0,73.4237670898438,73.42377
14542,1612965401,16129654,1709,1709,2216,2216,hov2,125000,62500,1,2,2,3,ihvs,MD,0,66.1421737670898,54.77613
14547,1612965403,16129654,1709,1709,2216,2216,hov2,125000,62500,1,2,2,3,ihvs,MD,0,54.7761268615723,54.77613
14549,1612965404,16129654,1709,1709,2216,2216,hov2,125000,62500,1,2,2,3,ihvs,AM,0,54.7761268615723,54.77613
14604,1612986603,16129866,2038,2038,2039,2039,school_bus,200000,100000,0,3,3,3,ihvs,NT,0,88.1705703735352,88.17057
14606,1612986604,16129866,2038,2038,2048,2048,school_bus,200000,100000,0,3,3,3,ihvs,AM,0,88.1705703735352,88.17057
14663,1612990003,16129900,1171,1171,1187,1187,hov2,200000,100000,0,81,81,81,ihvs,AM,0,105.091522216797,105.09152
14665,1612990004,16129900,1171,1171,1194,1194,school_bus,200000,100000,0,81,81,81,ihvs,NT,0,105.091522216797,105.09152
14695,1612993601,16129936,2781,2781,2742,2742,hov2,200000,100000,0,82,82,82,ihvs,AM,0,309.236053466797,226.54656
14698,1612993601,16129936,2781,2781,2742,2742,sov,200000,100000,0,82,82,82,ihvs,MD,0,309.236053466797,226.54656
14794,1613017901,16130179,2735,2735,2737,2737,hov2,87500,43750,1,82,82,82,ihvs,MD,0,126.107978820801,95.10406
14800,1613017904,16130179,2735,2735,2737,2737,hov2,87500,43750,1,82,82,82,ihvs,MD,0,95.1040573120117,95.10406
15005,1613076503,16130765,1189,1189,3087,3087,sov,62500,20833.333333333332,1,81,81,81,ilvs,MD,0,270.578552246094,200.42855
15008,1613076504,16130765,1189,1189,1187,1187,school_bus,62500,20833.333333333332,1,81,81,81,ilvs,AM,0,200.428558349609,200.42855
15011,1613076505,16130765,1189,1189,1187,1187,school_bus,62500,20833.333333333332,1,81,81,81,ilvs,AM,0,200.428558349609,200.42855
15041,1613079903,16130799,2527,2527,2737,2737,hov3,125000,62500,1,82,82,82,ihvs,AM,0,249.015670776367,249.01567
15043,1613079904,16130799,2527,2527,2737,2737,hov3,125000,62500,1,82,82,82,ihvs,AM,0,249.015670776367,249.01567
15061,1613080003,16130800,2520,2520,2546,2546,hov2,125000,62500,1,82,82,2,ihvs,NT,0,190.614440917969,190.61444
15072,1613089101,16130891,981,981,951,951,hov2,87500,43750,1,83,83,83,ihvs,AM,0,496.7373046875,423.47597
15081,1613089103,16130891,981,981,951,951,hov2,87500,43750,1,83,83,83,ihvs,AM,0,423.475982666016,423.47597
15178,1613097004,16130970,2032,2032,2032,2032,hov3,62500,20833.333333333332,1,3,3,3,ilvi,AM,0,403.137298583984,403.13731
15192,1613097301,16130973,2533,2467,2533,2467,hov2,125000,62500,1,82,2,82,ihvs,MD,0,97.9564056396484,71.76294
15184,1613097301,16130973,2533,2533,2598,2598,hov3,125000,62500,1,82,82,2,ihvs,AM,0,97.9564056396484,71.76294
15197,1613097301,16130973,2533,2467,2533,2467,hov3,125000,62500,1,82,2,82,ihvs,PM,0,97.9564056396484,71.76294
15200,1613097303,16130973,2533,2533,2598,2598,hov3,125000,62500,1,82,82,2,ihvs,AM,0,71.762939453125,71.76294
15203,1613097304,16130973,2533,2533,2598,2598,hov3,125000,62500,1,82,82,2,ihvs,AM,0,71.762939453125,71.76294
15210,1613097305,16130973,2533,2467,2533,2467,hov3,125000,62500,1,82,2,82,ihvs,PM,0,71.762939453125,71.76294
15206,1613097305,16130973,2533,2533,2598,2598,hov3,125000,62500,1,82,82,2,ihvs,AM,0,71.762939453125,71.76294
15211,1613097306,16130973,2533,2533,2598,2598,hov3,125000,62500,1,82,82,2,ihvs,AM,0,71.762939453125,71.76294
15218,1613097306,16130973,2533,2467,2533,2467,hov3,125000,62500,1,82,2,82,ihvs,PM,0,71.762939453125,71.76294
15332,1613109303,16131093,1632,1632,2180,2180,hov3,12500,6250,1,3,3,3,ilvs,AM,0,282.481811523438,282.48182
15389,1613129701,16131297,1888,1888,1863,1863,hov3,125000,62500,1,84,84,84,ihvs,NT,0,300.686431884766,249.01567
15404,1613129703,16131297,1888,1888,1890,1890,school_bus,125000,62500,1,84,84,4,ihvs,AM,0,249.015670776367,249.01567
15408,1613129704,16131297,1888,1888,1863,1863,hov3,125000,62500,1,84,84,84,ihvs,NT,0,249.015670776367,249.01567
15549,1613170701,16131707,2009,2009,2034,2034,hov2,62500,62500,1,84,84,3,ilvs,AM,0,198.627700805664,181.99349
15558,1613170702,16131707,2009,2009,2034,2034,hov2,62500,62500,1,84,84,3,ilvs,AM,0,181.99348449707,181.99349
15634,1613192903,16131929,2731,2731,2768,2768,hov3,125000,62500,1,82,82,82,ihvs,AM,0,74.1860046386719,74.186
15649,1613193102,16131931,637,637,649,649,school_bus,62500,62500,1,7,7,7,ilvs,AM,0,304.51025390625,304.51027
15699,1613208803,16132088,2751,2751,2732,2732,hov3,200000,100000,0,82,82,82,ihvs,AM,0,88.1705703735352,88.17057
15702,1613208804,16132088,2751,2751,2732,2732,hov3,200000,100000,0,82,82,82,ihvs,AM,0,88.1705703735352,88.17057
15745,1613214003,16132140,722,2709,722,2709,hov3,62500,31250,1,82,82,82,ilvs,NT,0,123.988426208496,123.98844
15768,1613216403,16132164,502,502,185,185,hov2,125000,62500,1,7,7,5,ihvs,AM,0,255.104949951172,255.10495
15790,1613217303,16132173,2756,3092,2756,3092,other_auto,125000,62500,1,82,NA,82,ihvs,PM,0,190.614440917969,190.61444
15819,1613231602,16132316,1858,1858,1863,1863,hov2,125000,62500,1,84,84,84,ihvs,AM,0,97.9564056396484,71.76294
15821,1613231602,16132316,1858,1858,1863,1863,hov2,125000,62500,1,84,84,84,ihvs,AM,0,97.9564056396484,71.76294
15826,1613231602,16132316,1858,1858,1863,1863,sov,125000,62500,1,84,84,84,ihvs,PM,0,97.9564056396484,71.76294
15830,1613231603,16132316,1858,1858,1863,1863,hov2,125000,62500,1,84,84,84,ihvs,AM,0,71.762939453125,71.76294
15832,1613231603,16132316,1858,1858,2330,2330,hov2,125000,62500,1,84,84,3,ihvs,PM,0,71.762939453125,71.76294
15834,1613231604,16132316,1858,1858,1863,1863,hov2,125000,62500,1,84,84,84,ihvs,AM,0,71.762939453125,71.76294
15845,1613234502,16132345,502,502,645,645,sov,125000,62500,1,7,7,7,ihvs,PM,0,333.687408447266,276.34568
15849,1613234503,16132345,502,502,645,645,hov2,125000,62500,1,7,7,7,ihvs,AM,0,276.345672607422,276.34568
15855,1613235603,16132356,806,806,793,793,school_bus,87500,43750,1,82,82,82,ihvs,AM,0,103.05933380127,103.05933
16021,1613269703,16132697,1330,1330,1323,1323,school_bus,125000,62500,1,6,6,6,ihvs,AM,0,114.717681884766,114.71768
16023,1613269703,16132697,1330,1330,1124,1124,hov3,125000,62500,1,6,6,6,ihvs,PM,0,114.717681884766,114.71768
16025,1613269704,16132697,1330,1330,1323,1323,school_bus,125000,62500,1,6,6,6,ihvs,AM,0,114.717681884766,114.71768
16095,1613280703,16132807,1882,1882,1641,1641,sov,200000,66666.66666666667,1,3,3,2,ihvs,NT,0,218.302642822266,138.60485
16115,1613281403,16132814,1505,1505,1617,1617,sov,200000,50000,1,2,2,3,ihvs,MD,0,194.16357421875,123.27846
16124,1613281405,16132814,1505,1505,1516,1516,hov2,200000,50000,1,2,2,2,ihvs,AM,0,123.278457641602,123.27846
16140,1613289102,16132891,2219,2219,2231,2231,hov3,125000,62500,1,3,3,3,ihvs,AM,0,74.769416809082,54.77613
16145,1613289102,16132891,2219,2219,2231,2231,sov,125000,62500,1,3,3,3,ihvs,MD,0,74.769416809082,54.77613
16151,1613289103,16132891,2219,2219,2231,2231,hov3,125000,62500,1,3,3,3,ihvs,AM,0,54.7761268615723,54.77613
16157,1613289104,16132891,2219,2219,2231,2231,hov3,125000,62500,1,3,3,3,ihvs,AM,0,54.7761268615723,54.77613
16191,1613295901,16132959,2266,2266,2268,2268,hov2,125000,62500,1,3,3,3,ihvs,AM,0,132.667175292969,97.19207
16206,1613295902,16132959,2266,2266,2220,2220,hov3,125000,62500,1,3,3,3,ihvs,AM,0,132.667175292969,97.19207
16210,1613295902,16132959,2266,2171,2266,2171,hov2,125000,62500,1,3,3,3,ihvs,MD,0,132.667175292969,97.19207
16211,1613295903,16132959,2266,2266,2220,2220,hov3,125000,62500,1,3,3,3,ihvs,AM,0,97.1920700073242,97.19207
16216,1613295904,16132959,2266,2266,2220,2220,hov3,125000,62500,1,3,3,3,ihvs,AM,0,97.1920700073242,97.19207
16218,1613295904,16132959,2266,2266,2273,2273,school_bus,125000,62500,1,3,3,3,ihvs,AM,0,97.1920700073242,97.19207
16220,1613295905,16132959,2266,2266,2268,2268,hov2,125000,62500,1,3,3,3,ihvs,AM,0,97.1920700073242,97.19207
16235,1613304501,16133045,2509,2509,2430,2430,hov3,125000,62500,1,82,82,2,ihvs,AM,0,257.731231689453,249.01567
16245,1613304501,16133045,2509,2430,2509,2430,hov3,125000,62500,1,82,2,82,ihvs,MD,0,257.731231689453,249.01567
16251,1613304503,16133045,2509,2509,2430,2430,hov3,125000,62500,1,82,82,2,ihvs,AM,0,249.015670776367,249.01567
16253,1613304504,16133045,2509,2509,2430,2430,hov3,125000,62500,1,82,82,2,ihvs,AM,0,249.015670776367,249.01567
16268,1613307702,16133077,2043,2043,1617,1617,hov2,200000,100000,0,3,3,3,ihvs,AM,0,273.554962158203,226.54656
16277,1613307703,16133077,2043,2043,1617,1617,hov2,200000,100000,0,3,3,3,ihvs,AM,0,226.54655456543,226.54656
16318,1613311803,16133118,1829,1829,1947,1947,hov3,37500,18750,1,4,4,84,ilvs,NT,0,283.270568847656,283.27057
16375,1613321601,16133216,519,519,529,529,hov3,87500,43750,1,7,7,7,ihvs,AM,0,178.254379272461,172.22645
16385,1613321603,16133216,519,519,529,529,hov3,87500,43750,1,7,7,7,ihvs,AM,0,172.226440429688,172.22645
16389,1613321604,16133216,519,519,529,529,hov3,87500,43750,1,7,7,7,ihvs,AM,0,172.226440429688,172.22645
16447,1613345002,16133450,2341,2341,2273,2273,hov2,37500,37500,1,3,3,3,ilvs,AM,0,97.6102523803711,97.61025
16463,1613348603,16133486,617,617,208,208,sov,125000,41666.666666666664,1,7,7,5,ihvs,AM,0,230.205902099609,146.16248
16515,1613362201,16133622,2212,2222,2212,2222,hov3,125000,62500,1,3,3,3,ihvs,PM,0,272.544494628906,225.70971
16516,1613362202,16133622,2212,2212,2222,2222,hov3,125000,62500,1,3,3,3,ihvs,MD,0,308.09375,225.70971
16527,1613362203,16133622,2212,2220,2212,2220,hov3,125000,62500,1,3,3,3,ihvs,MD,0,225.709716796875,225.70971
16530,1613362204,16133622,2212,2212,1516,1516,hov3,125000,62500,1,3,3,2,ihvs,AM,0,225.709716796875,225.70971
16532,1613362205,16133622,2212,2212,2222,2222,hov3,125000,62500,1,3,3,3,ihvs,MD,0,225.709716796875,225.70971
16534,1613362206,16133622,2212,2212,2222,2222,hov3,125000,62500,1,3,3,3,ihvs,MD,0,225.709716796875,225.70971
16536,1613362207,16133622,2212,2212,2222,2222,hov3,125000,62500,1,3,3,3,ihvs,MD,0,225.709716796875,225.70971
16598,1613373803,16133738,2714,2714,2769,2769,other_auto,87500,43750,1,82,82,82,ihvs,AM,0,168.747970581055,168.74798
16600,1613373804,16133738,2714,2714,2769,2769,other_auto,87500,43750,1,82,82,82,ihvs,AM,0,168.747970581055,168.74798
16645,1613391302,16133913,2509,2509,2517,2517,hov3,87500,43750,1,82,82,2,ihvs,AM,0,223.759811401367,168.74798
16651,1613391303,16133913,2509,2509,2517,2517,hov3,87500,43750,1,82,82,2,ihvs,AM,0,168.747970581055,168.74798
16653,1613391304,16133913,2509,2509,2517,2517,hov3,87500,43750,1,82,82,2,ihvs,AM,0,168.747970581055,168.74798
16655,1613391305,16133913,2509,2509,2491,2491,school_bus,87500,43750,1,82,82,82,ihvs,AM,0,168.747970581055,168.74798
16698,1613403403,16134034,2416,2416,2097,2097,sov,200000,100000,0,82,82,3,ihvs,NT,0,286.290283203125,286.29028
16714,1613410201,16134102,2621,2621,2651,2651,hov2,62500,20833.333333333332,1,82,82,82,ilvi,AM,0,375.647796630859,320.24536
16724,1613410203,16134102,2621,2621,2651,2651,hov2,62500,20833.333333333332,1,82,82,82,ilvi,AM,0,489.975402832031,320.24536
16727,1613411601,16134116,780,780,793,793,sov,37500,18750,1,82,82,82,ilvs,PM,0,439.65185546875,382.30596
16824,1613432603,16134326,2328,2328,2330,2330,hov3,200000,100000,0,3,3,3,ihvs,AM,0,115.513442993164,115.51344
16827,1613432604,16134326,2328,2328,2330,2330,hov3,200000,100000,0,3,3,3,ihvs,AM,0,115.513442993164,115.51344
16839,1613438001,16134380,1334,1334,3087,3087,hov2,62500,31250,1,6,6,81,ilvs,AM,0,53.7825050354004,45.96795
16889,1613445804,16134458,1965,1950,1965,1950,school_bus,200000,40000,1,84,84,84,ihvs,PM,0,123.278457641602,123.27846
16895,1613445805,16134458,1965,1950,1965,1950,school_bus,200000,40000,1,84,84,84,ihvs,PM,0,123.278457641602,123.27846
16967,1613458002,16134580,1958,1958,1912,1912,hov2,37500,37500,1,84,84,84,ilvs,AM,0,97.6102523803711,97.61025
17074,1613503901,16135039,2666,2666,2681,2681,hov2,62500,62500,1,2,2,82,ilvs,AM,0,76.7271957397461,57.86365
17124,1613510702,16135107,2584,2584,2734,2734,school_bus,12500,12500,1,82,82,82,ilvs,NT,0,223.728057861328,223.72806
17138,1613512701,16135127,1928,1928,1950,1950,hov3,87500,43750,1,84,84,84,ihvs,AM,0,537.184265136719,405.11632
17143,1613512701,16135127,1928,1928,1950,1950,hov2,87500,43750,1,84,84,84,ihvs,PM,0,537.184265136719,405.11632
17154,1613512703,16135127,1928,1928,1950,1950,hov3,87500,43750,1,84,84,84,ihvs,AM,0,405.116333007813,405.11632
17159,1613512704,16135127,1928,1928,1950,1950,hov3,87500,43750,1,84,84,84,ihvs,AM,0,405.116333007813,405.11632
17164,1613512704,16135127,1928,1928,1950,1950,hov2,87500,43750,1,84,84,84,ihvs,PM,0,405.116333007813,405.11632
17233,1613536903,16135369,2508,2508,2569,2569,sov,200000,100000,0,82,82,2,ihvs,AM,0,241.775421142578,241.77542
17257,1613544902,16135449,494,494,98,98,school_bus,12500,12500,1,7,7,5,ilvs,AM,0,115.617286682129,115.61729
17343,1613560103,16135601,2064,2064,1617,1617,sov,200000,100000,0,84,84,3,ihvs,AM,0,295.956817626953,295.95683
17345,1613560104,16135601,2064,2064,2111,2111,hov2,200000,100000,0,84,84,3,ihvs,AM,0,295.956817626953,295.95683
17417,1613571302,16135713,1029,1029,1051,1051,sov,37500,18750,1,83,83,83,ilvs,AM,0,323.100158691406,215.40011
17441,1613572703,16135727,1144,1144,2054,2054,hov2,62500,31250,1,6,6,3,ilvs,AM,0,106.099403381348,106.09939
17467,1613573803,16135738,496,496,1198,1198,hov3,87500,43750,1,7,7,81,ihvs,AM,0,106.768646240234,106.76865
17555,1613585601,16135856,2064,2064,2111,2111,hov2,62500,31250,1,84,84,3,ilvs,AM,0,125.491943359375,94.63947
17557,1613585602,16135856,2064,2064,2111,2111,hov2,62500,31250,1,84,84,3,ilvs,MD,0,125.491943359375,94.63947
17560,1613585603,16135856,2064,2064,2111,2111,hov2,62500,31250,1,84,84,3,ilvs,AM,0,94.6394729614258,94.63947
17572,1613587603,16135876,2141,2141,2153,2153,school_bus,87500,43750,1,84,84,3,ihvs,NT,0,74.1860046386719,74.186
17574,1613587604,16135876,2141,2141,2080,2080,school_bus,87500,43750,1,84,84,3,ihvs,AM,0,74.1860046386719,74.186
17596,1613591502,16135915,438,438,467,467,school_bus,87500,43750,1,5,5,82,ihvs,NT,0,125.022621154785,125.02262
17598,1613591503,16135915,438,438,405,405,school_bus,87500,43750,1,5,5,5,ihvs,AM,0,125.022621154785,125.02262
17613,1613592602,16135926,1931,1931,1464,1464,other_auto,87500,87500,0,84,84,2,ihvs,NT,0,244.361557006836,244.36155
17630,1613599901,16135999,1119,1119,1127,1127,hov2,62500,62500,1,6,6,6,ilvs,AM,0,67.9367904663086,51.23438
17643,1613599902,16135999,1119,1119,1127,1127,hov2,62500,62500,1,6,6,6,ilvs,AM,0,51.2343788146973,51.23438
17696,1613616901,16136169,2146,2146,1872,1872,hov3,200000,100000,0,3,3,3,ihvs,AM,0,128.443161010742,94.09755
17704,1613616903,16136169,2146,2146,1872,1872,hov3,200000,100000,0,3,3,3,ihvs,AM,0,94.0975494384766,94.09755
17706,1613616904,16136169,2146,2146,1872,1872,hov3,200000,100000,0,3,3,3,ihvs,AM,0,94.0975494384766,94.09755
17708,1613617301,16136173,2951,2951,2956,2956,hov3,125000,62500,1,81,81,81,ihvs,AM,0,107.89469909668,92.21769
17711,1613617301,16136173,2951,2951,2956,2956,hov2,125000,62500,1,81,81,81,ihvs,MD,0,107.89469909668,92.21769
17715,1613617303,16136173,2951,2951,2956,2956,hov3,125000,62500,1,81,81,81,ihvs,AM,0,92.2176895141602,92.21769
17717,1613617304,16136173,2951,2951,2956,2956,hov3,125000,62500,1,81,81,81,ihvs,AM,0,92.2176895141602,92.21769
17808,1613634903,16136349,1512,1512,1440,1440,hov2,200000,100000,0,2,2,2,ihvs,AM,0,241.775421142578,241.77542
17881,1613646103,16136461,2160,2160,2069,2069,sov,125000,62500,1,3,3,84,ihvs,NT,0,410.10205078125,410.10204
17935,1613664303,16136643,122,122,127,127,hov3,200000,100000,0,5,5,5,ihvs,AM,0,57.1534309387207,57.15343
17938,1613664304,16136643,122,122,127,127,hov3,200000,100000,0,5,5,5,ihvs,AM,0,57.1534309387207,57.15343
18001,1613690402,16136904,2064,2064,2097,2097,other_auto,125000,125000,0,84,84,3,ihvs,AM,0,47.9993896484375,47.99939
18003,1613690403,16136904,2064,2064,2079,2079,hov3,125000,125000,0,84,84,3,ihvs,AM,0,47.9993896484375,47.99939
18005,1613690404,16136904,2064,2064,2079,2079,hov3,125000,125000,0,84,84,3,ihvs,AM,0,47.9993896484375,47.99939
18043,1613697303,16136973,2472,2472,1457,1457,hov3,200000,100000,0,2,2,2,ihvs,AM,0,59.3105735778809,59.31057
18048,1613697304,16136973,2472,2472,1457,1457,hov3,200000,100000,0,2,2,2,ihvs,AM,0,59.3105735778809,59.31057
18135,1613713803,16137138,1998,1998,1995,1995,hov3,125000,62500,1,84,84,84,ihvs,AM,0,44.7481498718262,44.74815
18159,1613713904,16137139,1520,1520,1516,1516,hov3,200000,100000,0,2,2,2,ihvs,AM,0,363.314361572266,363.31437
18163,1613713905,16137139,1520,1520,1516,1516,hov3,200000,100000,0,2,2,2,ihvs,AM,0,363.314361572266,363.31437
18214,1613725401,16137254,182,182,131,131,hov2,87500,43750,1,5,5,5,ihvs,AM,0,70.9551391601563,53.51066
18253,1613731203,16137312,2534,2534,2373,2373,hov2,125000,62500,1,82,82,3,ihvs,NT,0,60.604621887207,60.60462
18295,1613738001,16137380,2179,2179,1878,1878,hov3,87500,87500,0,3,3,3,ihvs,AM,0,38.8491554260254,33.20441
18297,1613738001,16137380,2179,2179,2176,2176,hov3,87500,87500,0,3,3,3,ihvs,MD,0,38.8491554260254,33.20441
18304,1613738001,16137380,2179,1878,2179,1878,sov,87500,87500,0,3,3,3,ihvs,MD,0,38.8491554260254,33.20441
18307,1613738001,16137380,2179,1878,2179,1878,hov2,87500,87500,0,3,3,3,ihvs,PM,0,38.8491554260254,33.20441
18310,1613738002,16137380,2179,2179,1878,1878,hov3,87500,87500,0,3,3,3,ihvs,AM,0,33.2044067382813,33.20441
18313,1613738003,16137380,2179,2179,1878,1878,hov3,87500,87500,0,3,3,3,ihvs,AM,0,33.2044067382813,33.20441
18315,1613738004,16137380,2179,2179,1878,1878,hov3,87500,87500,0,3,3,3,ihvs,AM,0,33.2044067382813,33.20441
18317,1613738004,16137380,2179,2179,2176,2176,hov3,87500,87500,0,3,3,3,ihvs,MD,0,33.2044067382813,33.20441
18319,1613738005,16137380,2179,2179,1878,1878,hov3,87500,87500,0,3,3,3,ihvs,AM,0,33.2044067382813,33.20441
18321,1613738005,16137380,2179,2179,2176,2176,hov3,87500,87500,0,3,3,3,ihvs,MD,0,33.2044067382813,33.20441
18449,1613758901,16137589,1002,1002,904,904,hov3,125000,62500,1,83,83,83,ihvs,AM,0,199.027786254883,170.10922
18451,1613758901,16137589,1002,905,1002,905,sov,125000,62500,1,83,83,83,ihvs,AM,0,199.027786254883,170.10922
18459,1613758901,16137589,1002,1002,904,904,sov,125000,62500,1,83,83,83,ihvs,PM,0,199.027786254883,170.10922
18461,1613758901,16137589,1002,905,1002,905,hov3,125000,62500,1,83,83,83,ihvs,PM,0,199.027786254883,170.10922
18471,1613758903,16137589,1002,1002,904,904,hov3,125000,62500,1,83,83,83,ihvs,AM,0,170.109222412109,170.10922
18473,1613758903,16137589,1002,905,1002,905,hov3,125000,62500,1,83,83,83,ihvs,PM,0,170.109222412109,170.10922
18474,1613758904,16137589,1002,1002,904,904,hov3,125000,62500,1,83,83,83,ihvs,AM,0,170.109222412109,170.10922
18538,1613768502,16137685,494,494,490,490,hov2,37500,37500,1,7,7,7,ilvs,NT,0,70.7723770141602,70.77238
18622,1613790703,16137907,339,1285,339,1285,hov2,62500,31250,1,5,6,5,ilvs,MD,0,140.0615234375,140.06152
18626,1613790901,16137909,2113,2113,2120,2120,hov3,200000,100000,0,3,3,3,ihvs,AM,0,201.982604980469,167.27338
18631,1613790901,16137909,2113,2113,2120,2120,hov2,200000,100000,0,3,3,3,ihvs,MD,0,201.982604980469,167.27338
18639,1613790902,16137909,2113,2113,2120,2120,hov3,200000,100000,0,3,3,3,ihvs,AM,0,201.982604980469,167.27338
18646,1613790902,16137909,2113,2113,2120,2120,hov2,200000,100000,0,3,3,3,ihvs,MD,0,201.982604980469,167.27338
18686,1613810903,16138109,1552,1552,1551,1551,school_bus,12500,6250,1,2,2,2,v0,AM,1,832.211547851563,832.21155
18688,1613811401,16138114,1189,1189,1187,1187,hov3,200000,100000,0,81,81,81,ihvs,AM,0,275.803741455078,228.40891
18695,1613811402,16138114,1189,1189,1194,1194,hov3,200000,100000,0,81,81,81,ihvs,PM,0,275.803741455078,228.40891
