EstDataID,personid,hhid,HomeTAZ,o_taz,d_taz,a_taz,mode_final,HHIncomeMP,AvgIncPerAdult,LowIncome,Home_Cluster,O_Cluster,D_Cluster,Segment,tod,ZeroAutoHH,trip_weight,hh_weight
10820,1612144402,16121444,2464,2464,3092,3092,hov2,200000,100000,0,2,2,NA,ihvs,NT,0,37.3051490783691,33.20441
10859,1612160102,16121601,650,476,650,476,sov,62500,31250,1,7,7,7,ilvs,NT,0,64.5688705444336,48.69447
10873,1612161801,16121618,1847,1847,1897,1897,hov2,37500,18750,1,83,83,4,ilvi,AM,0,98.5225677490234,75.78659
10883,1612161802,16121618,1847,2287,1847,2287,sov,37500,18750,1,83,3,83,ilvi,NT,0,98.5225677490234,75.78659
10905,1612168401,16121684,1678,1678,2284,2284,sov,37500,37500,1,2,2,3,ilvs,AM,0,63.1598892211914,69.40647
10924,1612177001,16121770,970,970,1019,1019,hov3,37500,18750,1,83,83,83,ilvs,MD,0,215.675491333008,201.56588
10934,1612177002,16121770,970,970,1019,1019,hov3,37500,18750,1,83,83,83,ilvs,MD,0,215.675491333008,201.56588
10950,1612183301,16121833,1892,1892,1892,1892,sov,37500,37500,1,2,2,2,ilvs,NT,0,55.8630981445313,52.2085
11006,1612201101,16122011,3063,3063,3064,3064,hov2,125000,62500,1,2,2,2,ihvs,MD,0,34.8646278381348,33.20441
11030,1612209001,16122090,3039,3039,2369,2369,sov,37500,37500,1,2,2,2,ilvs,NT,0,95.2855758666992,63.52371
11103,1612222301,16122223,2857,2857,2854,2854,hov3,87500,43750,1,83,83,83,ihvs,MD,0,374.456848144531,319.23005
11107,1612222301,16122223,2857,2857,2854,2854,hov3,87500,43750,1,83,83,83,ihvs,MD,0,374.456848144531,319.23005
11111,1612222303,16122223,2857,2857,2854,2854,hov3,87500,43750,1,83,83,83,ihvs,MD,0,319.230041503906,319.23005
11115,1612222303,16122223,2857,2857,2854,2854,hov3,87500,43750,1,83,83,83,ihvs,MD,0,319.230041503906,319.23005
11118,1612222304,16122223,2857,2857,2854,2854,hov3,87500,43750,1,83,83,83,ihvs,MD,0,319.230041503906,319.23005
11122,1612222304,16122223,2857,2857,2854,2854,hov3,87500,43750,1,83,83,83,ihvs,MD,0,319.230041503906,319.23005
11138,1612228201,16122282,622,622,1280,1280,sov,200000,100000,0,7,7,6,ihvs,MD,0,91.748893737793,81.66346
11194,1612237101,16122371,2457,2457,1666,1666,sov,87500,29166.666666666668,1,2,2,2,ihvs,AM,0,152.494430541992,149.50435
11198,1612237101,16122371,2457,1666,2457,1666,sov,87500,29166.666666666668,1,2,2,2,ihvs,MD,0,152.494430541992,149.50435
11204,1612237102,16122371,2457,1666,2457,1666,sov,87500,29166.666666666668,1,2,2,2,ihvs,MD,0,152.494430541992,149.50435
11205,1612237103,16122371,2457,2457,1666,1666,sov,87500,29166.666666666668,1,2,2,2,ihvs,AM,0,228.741653442383,149.50435
11215,1612237601,16122376,374,374,337,337,hov2,87500,43750,1,5,5,5,ihvs,PM,0,101.25602722168,99.27061
11223,1612237602,16122376,374,374,337,337,hov2,87500,43750,1,5,5,5,ihvs,PM,0,108.343948364258,99.27061
11294,1612251401,16122514,328,328,337,337,sov,87500,43750,1,5,5,5,ihvs,MD,0,157.37760925293,154.29178
11304,1612254602,16122546,730,730,730,730,hov3,12500,6250,1,82,82,82,ilvs,NT,0,113.875289916992,126.5281
11328,1612258801,16122588,2050,2050,2385,2385,hov3,62500,62500,1,3,3,3,ilvs,NT,0,109.022270202637,105.33553
11332,1612258801,16122588,2050,2050,2082,2082,hov2,62500,62500,1,3,3,7,ilvs,PM,0,109.022270202637,105.33553
11336,1612258801,16122588,2050,2385,2050,2385,sov,62500,62500,1,3,3,3,ilvs,PM,0,109.022270202637,105.33553
11342,1612263201,16122632,2067,2067,2063,2063,sov,37500,18750,1,84,84,84,ilvi,MD,0,45.0387916564941,42.09233
11344,1612263201,16122632,2067,2067,2133,2133,hov3,37500,18750,1,84,84,3,ilvi,MD,0,45.0387916564941,42.09233
11348,1612263201,16122632,2067,2067,2107,2107,hov2,37500,18750,1,84,84,3,ilvi,MD,0,45.0387916564941,42.09233
11352,1612263201,16122632,2067,2067,2107,2107,hov3,37500,18750,1,84,84,3,ilvi,PM,0,45.0387916564941,42.09233
11385,1612278901,16122789,172,172,617,617,sov,200000,100000,0,5,5,7,ihvs,PM,0,126.93318939209,92.99135
11464,1612288501,16122885,2111,2111,2125,2125,sov,37500,37500,1,3,3,3,ilvs,MD,0,52.2084999084473,52.2085
11479,1612289101,16122891,2298,2298,1873,1873,hov2,125000,62500,1,3,3,3,ihvs,PM,0,91.2950210571289,68.91231
11485,1612289102,16122891,2298,2298,1873,1873,hov2,125000,62500,1,3,3,3,ihvs,PM,0,71.3242340087891,68.91231
11501,1612290102,16122901,1851,1755,1851,1755,hov2,37500,37500,1,83,4,83,ilvs,NT,0,97.6102523803711,97.61025
11517,1612293302,16122933,630,2369,630,2369,sov,125000,62500,1,7,2,7,ihvs,NT,0,45.3529167175293,33.22558
11578,1612311002,16123110,2251,2251,2222,2222,sov,125000,62500,1,3,3,3,ihvs,AM,0,89.5795974731445,74.186
11581,1612311002,16123110,2251,2251,2222,2222,sov,125000,62500,1,3,3,3,ihvs,PM,0,89.5795974731445,74.186
11598,1612314601,16123146,485,485,558,558,sov,125000,62500,1,7,7,7,ihvs,MD,0,29.8839664459229,33.20441
11621,1612316401,16123164,1085,1775,1085,1775,sov,62500,62500,1,83,4,83,ilvs,MD,0,123.594093322754,162.10123
11645,1612324702,16123247,2386,2170,2386,2170,sov,125000,62500,1,3,3,3,ihvs,MD,0,129.782150268555,110.92492
11721,1612340801,16123408,1617,1514,1617,1514,sov,62500,62500,1,3,2,3,ilvs,PM,0,151.795333862305,129.40778
11762,1612352002,16123520,1016,1016,1016,1016,hov2,125000,62500,1,83,83,83,ihvs,NT,0,587.450317382813,522.87522
11764,1612352002,16123520,1016,1016,1016,1016,hov2,125000,62500,1,83,83,83,ihvs,AM,0,587.450317382813,522.87522
11766,1612352002,16123520,1016,1016,1016,1016,sov,125000,62500,1,83,83,83,ihvs,MD,0,587.450317382813,522.87522
11776,1612352003,16123520,1016,1016,1016,1016,hov2,125000,62500,1,83,83,83,ihvs,NT,0,522.875244140625,522.87522
11781,1612352004,16123520,1016,1016,1016,1016,hov2,125000,62500,1,83,83,83,ihvs,AM,0,522.875244140625,522.87522
11818,1612362101,16123621,528,2369,528,2369,hov3,125000,62500,1,7,2,7,ihvs,NT,0,91.748893737793,81.66346
11857,1612373101,16123731,18,627,18,627,sov,125000,62500,1,84,7,84,ihvs,MD,0,92.3707504272461,67.67088
11904,1612384203,16123842,2697,2697,1421,1421,hov3,125000,62500,1,83,83,2,ihvs,AM,0,74.1860046386719,74.186
11909,1612384204,16123842,2697,2697,1421,1421,hov3,125000,62500,1,83,83,2,ihvs,AM,0,74.1860046386719,74.186
11970,1612394004,16123940,1321,1233,1321,1233,other_auto,200000,50000,1,6,6,6,ihvi,PM,0,279.079681396484,177.19345
11978,1612397101,16123971,77,77,62,62,hov2,200000,100000,0,84,84,84,ihvs,NT,0,226.957641601563,235.67772
11983,1612397102,16123971,77,77,62,62,hov2,200000,100000,0,84,84,84,ihvs,NT,0,212.109939575195,235.67772
12015,1612405301,16124053,325,2369,325,2369,hov3,37500,18750,1,5,2,5,ilvs,MD,0,22.4452857971191,17.2656
12016,1612405301,16124053,325,325,1173,1173,hov3,37500,18750,1,5,5,81,ilvs,MD,0,22.4452857971191,17.2656
12023,1612405301,16124053,325,201,325,201,hov3,37500,18750,1,5,5,5,ilvs,NT,0,22.4452857971191,17.2656
12024,1612405301,16124053,325,325,2369,2369,hov3,37500,18750,1,5,5,2,ilvs,NT,0,22.4452857971191,17.2656
12028,1612405302,16124053,325,2369,325,2369,hov3,37500,18750,1,5,2,5,ilvs,MD,0,22.4452857971191,17.2656
12031,1612405302,16124053,325,325,1173,1173,hov3,37500,18750,1,5,5,81,ilvs,MD,0,22.4452857971191,17.2656
12038,1612405302,16124053,325,201,325,201,hov3,37500,18750,1,5,5,5,ilvs,NT,0,22.4452857971191,17.2656
12039,1612405302,16124053,325,325,2369,2369,hov3,37500,18750,1,5,5,2,ilvs,NT,0,22.4452857971191,17.2656
12052,1612407101,16124071,2585,3061,2585,3061,sov,62500,62500,1,82,2,82,ilvs,PM,0,151.795333862305,129.40778
12064,1612416501,16124165,2050,2050,2203,2203,hov2,62500,31250,1,3,3,3,ilvs,MD,0,62.2246742248535,53.18348
12066,1612416501,16124165,2050,2050,2203,2203,sov,62500,31250,1,3,3,3,ilvs,MD,0,62.2246742248535,53.18348
12094,1612417702,16124177,103,103,1320,1320,sov,200000,100000,0,5,5,6,ihvs,NT,0,91.3523635864258,66.92481
12096,1612417703,16124177,103,103,90,90,hov3,200000,100000,0,5,5,5,ihvs,AM,0,66.9248123168945,66.92481
12100,1612417703,16124177,103,1320,103,1320,hov3,200000,100000,0,5,6,5,ihvs,NT,0,66.9248123168945,66.92481
12145,1612426901,16124269,2489,2489,1678,1678,hov3,62500,31250,1,2,2,2,ilvs,PM,0,125.491943359375,94.63947
12156,1612426903,16124269,2489,2489,1678,1678,hov3,62500,31250,1,2,2,2,ilvs,PM,0,94.6394729614258,94.63947
12163,1612426904,16124269,2489,2489,1678,1678,hov3,62500,31250,1,2,2,2,ilvs,PM,0,94.6394729614258,94.63947
12193,1612432901,16124329,1254,1254,1241,1241,sov,62500,31250,1,6,6,6,ilvs,MD,0,406.970733642578,346.94862
12202,1612432904,16124329,1254,1113,1254,1113,hov3,62500,31250,1,6,6,6,ilvs,PM,0,346.948608398438,346.94862
12211,1612433801,16124338,472,363,472,363,sov,37500,37500,1,7,5,7,ilvs,MD,0,423.001342773438,423.00135
12228,1612437301,16124373,442,452,442,452,hov2,37500,37500,1,7,7,7,ilvs,PM,0,63.279541015625,59.13976
12315,1612468902,16124689,611,611,319,319,sov,12500,6250,1,7,7,5,ilvs,AM,0,72.8164825439453,62.23631
12370,1612480102,16124801,2936,2936,NA,NA,hov2,12500,6250,1,81,81,NA,ilvi,PM,0,45.1201324462891,46.85372
12372,1612480102,16124801,2936,2936,2936,2936,hov2,12500,6250,1,81,81,81,ilvi,PM,0,45.1201324462891,46.85372
12383,1612483102,16124831,2246,2246,2180,2180,hov2,37500,18750,1,3,3,3,ilvs,MD,0,214.907302856445,200.84794
12399,1612494601,16124946,148,148,212,212,sov,200000,40000,1,5,5,5,ihvi,MD,0,117.123550415039,159.35177
12403,1612494601,16124946,148,148,211,211,hov2,200000,40000,1,5,5,5,ihvi,NT,0,167.319351196289,159.35177
12416,1612494602,16124946,148,148,175,175,sov,200000,40000,1,5,5,5,ihvi,PM,0,167.319351196289,159.35177
12418,1612494602,16124946,148,148,211,211,hov2,200000,40000,1,5,5,5,ihvi,NT,0,167.319351196289,159.35177
12427,1612494603,16124946,148,148,666,666,sov,200000,40000,1,5,5,81,ihvi,MD,0,217.515167236328,159.35177
12493,1612507001,16125070,504,504,3014,3014,hov2,125000,62500,1,7,7,6,ihvi,MD,0,45.3240165710449,33.20441
12500,1612507002,16125070,504,504,3014,3014,hov2,125000,62500,1,7,7,6,ihvi,MD,0,45.3240165710449,33.20441
12518,1612515101,16125151,1133,1133,165,165,lb,12500,12500,1,6,6,5,v0,MD,1,43.9381446838379,48.82016
12531,1612515501,16125155,2456,2456,2457,2457,hov3,200000,100000,0,2,2,2,ihvs,PM,0,247.246520996094,204.75903
12589,1612533502,16125335,134,134,177,177,hov2,200000,100000,0,5,5,5,ihvs,MD,0,82.1579437255859,60.18897
12591,1612533502,16125335,134,134,142,142,sov,200000,100000,0,5,5,5,ihvs,MD,0,82.1579437255859,60.18897
12594,1612533502,16125335,134,134,177,177,sov,200000,100000,0,5,5,5,ihvs,PM,0,82.1579437255859,60.18897
12676,1612543702,16125437,1186,1186,1246,1246,sov,62500,31250,1,81,81,81,ilvs,MD,0,34.1436386108398,30.39042
12712,1612555201,16125552,399,1119,399,1119,sov,37500,18750,1,5,6,5,ilvs,MD,0,60.5258026123047,60.5258
12719,1612560501,16125605,86,86,3026,3026,hov2,62500,31250,1,5,5,5,ilvs,AM,0,26.416374206543,17.2656
12768,1612576001,16125760,910,910,984,984,sov,37500,37500,1,83,83,83,ilvs,MD,0,273.360748291016,273.36074
12795,1612581103,16125811,2618,2618,2781,2781,hov3,87500,43750,1,82,82,82,ihvs,AM,0,128.804107666016,128.8041
12867,1612600601,16126006,2062,2144,2062,2144,hov2,37500,18750,1,84,3,84,ilvi,MD,0,224.334732055664,224.33474
12914,1612606501,16126065,617,617,125,125,sov,125000,62500,1,7,7,5,ihvs,PM,0,85.2391357421875,62.44626
12916,1612606501,16126065,617,617,617,617,hov3,125000,62500,1,7,7,7,ihvs,NT,0,85.2391357421875,62.44626
12928,1612606503,16126065,617,617,617,617,hov3,125000,62500,1,7,7,7,ihvs,NT,0,62.4462547302246,62.44626
12932,1612606504,16126065,617,617,617,617,hov3,125000,62500,1,7,7,7,ihvs,NT,0,62.4462547302246,62.44626
12933,1612606601,16126066,2024,2024,1940,1940,sov,87500,43750,1,3,3,84,ihvs,MD,0,33.8684959411621,33.20441
12940,1612606602,16126066,2024,2024,1837,1837,hov3,87500,43750,1,3,3,83,ihvs,NT,0,33.8684959411621,33.20441
13009,1612629101,16126291,910,910,984,984,hov2,125000,62500,1,83,83,83,ihvs,AM,0,172.136459350586,126.1073
13014,1612629101,16126291,910,902,910,902,hov2,125000,62500,1,83,83,83,ihvs,MD,0,172.136459350586,126.1073
13011,1612629101,16126291,910,910,984,984,sov,125000,62500,1,83,83,83,ihvs,MD,0,172.136459350586,126.1073
13023,1612629104,16126291,910,902,910,902,hov2,125000,62500,1,83,83,83,ihvs,MD,0,126.107292175293,126.1073
13019,1612629104,16126291,910,910,984,984,hov2,125000,62500,1,83,83,83,ihvs,AM,0,126.107292175293,126.1073
13032,1612639001,16126390,2179,2179,2260,2260,hov2,200000,100000,0,3,3,3,ihvs,MD,0,124.624153137207,110.92492
13140,1612665301,16126653,2763,2763,2747,2747,sov,125000,62500,1,82,82,82,ihvs,AM,0,77.4229736328125,68.91231
13170,1612671901,16126719,642,642,652,652,hov2,87500,43750,1,7,7,7,ihvs,AM,0,409.414855957031,349.03228
13196,1612672402,16126724,2482,2482,2482,2482,hov2,125000,62500,1,2,2,2,ihvs,MD,0,101.263893127441,74.186
13204,1612672404,16126724,2482,2482,2482,2482,hov2,125000,62500,1,2,2,2,ihvs,MD,0,74.1860046386719,74.186
13245,1612688101,16126881,2734,2734,2734,2734,sov,62500,31250,1,82,82,82,ilvi,MD,0,135.646026611328,132.9863
13250,1612688101,16126881,2734,2734,2734,2734,hov2,62500,31250,1,82,82,82,ilvi,MD,0,135.646026611328,132.9863
13258,1612693001,16126930,1700,1700,1686,1686,hov3,125000,62500,1,2,2,2,ihvs,NT,0,369.120391845703,305.68976
13265,1612693002,16126930,1700,1700,1700,1700,hov3,125000,62500,1,2,2,2,ihvs,NT,0,369.120391845703,305.68976
13272,1612693003,16126930,1700,1700,1700,1700,hov3,125000,62500,1,2,2,2,ihvs,NT,0,305.689758300781,305.68976
13277,1612693004,16126930,1700,1700,1686,1686,hov3,125000,62500,1,2,2,2,ihvs,NT,0,305.689758300781,305.68976
13281,1612693005,16126930,1700,1700,1700,1700,hov3,125000,62500,1,2,2,2,ihvs,NT,0,305.689758300781,305.68976
13312,1612706801,16127068,3070,3070,2647,2647,hov2,12500,12500,1,2,2,2,ilvs,NT,0,508.159423828125,490.97529
13319,1612706801,16127068,3070,1706,3070,1706,hov2,12500,12500,1,2,2,2,ilvs,MD,0,650.444091796875,490.97529
13335,1612706801,16127068,3070,2320,3070,2320,sov,12500,12500,1,2,3,2,ilvs,NT,0,508.159423828125,490.97529
13327,1612706801,16127068,3070,3070,NA,NA,hov2,12500,12500,1,2,2,NA,ilvs,NT,0,650.444091796875,490.97529
13347,1612710801,16127108,2025,2025,1995,1995,hov2,37500,18750,1,3,3,84,ilvs,PM,0,48.0350875854492,48.03509
13351,1612710802,16127108,2025,2025,1995,1995,hov2,37500,18750,1,3,3,84,ilvs,PM,0,48.0350875854492,48.03509
13356,1612713701,16127137,522,521,522,521,hov2,87500,43750,1,7,7,7,ihvs,MD,0,136.457626342773,102.90922
13357,1612713701,16127137,522,522,521,521,hov2,87500,43750,1,7,7,7,ihvs,PM,0,136.457626342773,102.90922
13361,1612713702,16127137,522,521,522,521,hov2,87500,43750,1,7,7,7,ihvs,MD,0,136.457626342773,102.90922
13362,1612713702,16127137,522,522,521,521,hov2,87500,43750,1,7,7,7,ihvs,PM,0,136.457626342773,102.90922
13367,1612715501,16127155,1871,1871,2099,2099,sov,200000,100000,0,3,3,3,ihvs,AM,0,78.8723449707031,81.90275
13374,1612715501,16127155,1871,1871,2099,2099,hov2,200000,100000,0,3,3,3,ihvs,PM,0,78.8723449707031,81.90275
13376,1612715502,16127155,1871,1871,2099,2099,hov2,200000,100000,0,3,3,3,ihvs,PM,0,78.8723449707031,81.90275
13414,1612726301,16127263,696,696,687,687,hov2,12500,12500,1,82,82,82,ilvs,NT,0,313.780151367188,348.64462
13417,1612726401,16127264,1152,1152,3000,3000,hov2,12500,6250,1,81,81,81,ilvs,MD,0,45.7021179199219,50.78013
13422,1612726402,16127264,1152,1152,3000,3000,hov2,12500,6250,1,81,81,81,ilvs,MD,0,45.7021179199219,50.78013
13476,1612743201,16127432,1939,1939,2049,2049,sov,37500,18750,1,84,84,3,ilvs,MD,0,256.007171630859,256.00718
13519,1612755601,16127556,2104,2104,2164,2164,hov2,87500,29166.666666666668,1,3,3,3,ihvs,PM,0,649.14599609375,432.34895
13528,1612755603,16127556,2104,2104,2164,2164,hov2,87500,29166.666666666668,1,3,3,3,ihvs,PM,0,846.712219238281,432.34895
13723,1612797401,16127974,2671,2671,1571,1571,hov2,37500,18750,1,2,2,4,ilvs,NT,0,119.990257263184,92.3002
13757,1612797901,16127979,2660,2660,2661,2661,other_auto,62500,31250,1,2,2,2,ilvi,MD,0,122.382736206055,104.33311
13790,1612798401,16127984,1041,1041,1043,1043,sov,87500,43750,1,83,83,83,ihvs,MD,0,995.097839355469,848.33574
13820,1612803201,16128032,341,341,666,666,sov,200000,100000,0,81,81,81,ihvs,NT,0,91.748893737793,81.66346
13846,1612803403,16128034,2181,2181,2181,2181,sov,200000,66666.66666666667,1,3,3,3,ihvs,NT,0,370.287261962891,235.10303
13986,1612833103,16128331,353,353,211,211,hov2,125000,41666.666666666664,1,5,5,5,ihvs,MD,0,249.373474121094,158.33237
14008,1612838702,16128387,1010,1010,1010,1010,sov,37500,18750,1,83,83,83,ilvs,MD,0,59.3231239318848,51.58533
14016,1612841001,16128410,2448,2448,2448,2448,sov,62500,20833.333333333332,1,2,2,2,ilvi,MD,0,152.14453125,139.40309
14037,1612850201,16128502,1668,1668,1668,1668,hov3,62500,31250,1,2,2,2,ilvs,MD,0,201.570617675781,172.28258
14079,1612868201,16128682,644,644,1344,1344,sov,62500,62500,1,7,7,6,ilvs,MD,0,38.1366691589355,37.38889
14168,1612887302,16128873,1372,1374,1372,1374,hov2,200000,100000,0,6,6,6,ihvs,MD,0,283.619720458984,207.78
14169,1612887303,16128873,1372,1372,1374,1374,hov2,200000,100000,0,6,6,6,ihvs,AM,0,207.779998779297,207.78
14179,1612895001,16128950,1343,1343,1347,1347,sov,37500,18750,1,6,6,6,ilvs,MD,0,164.986694335938,164.9867
14191,1612895002,16128950,1343,650,1343,650,hov3,37500,18750,1,6,7,6,ilvs,PM,0,214.482711791992,164.9867
14198,1612895003,16128950,1343,650,1343,650,hov3,37500,18750,1,6,7,6,ilvs,PM,0,164.986694335938,164.9867
14209,1612896701,16128967,1442,1442,1464,1464,hov2,125000,62500,1,2,2,2,ihvs,NT,0,23.629264831543,17.31082
14232,1612900001,16129000,2677,2677,1494,1494,sov,37500,18750,1,82,82,2,ilvs,MD,0,160.737701416016,176.63483
14234,1612900001,16129000,2677,2635,2677,2635,sov,37500,18750,1,82,2,82,ilvs,NT,0,229.625274658203,176.63483
14308,1612910901,16129109,1626,2269,1626,2269,eb,12500,6250,1,3,3,3,ilvi,MD,0,20.200756072998,17.2656
14349,1612927301,16129273,2344,2373,2344,2373,hov3,62500,62500,1,3,3,3,ilvs,AM,0,54.5574264526367,41.14436
14350,1612927301,16129273,2344,2344,2350,2350,hov3,62500,62500,1,3,3,3,ilvs,AM,0,54.5574264526367,41.14436
14352,1612927301,16129273,2344,2344,3012,3012,sov,62500,62500,1,3,3,6,ilvs,NT,0,54.5574264526367,41.14436
14445,1612934802,16129348,2189,2189,2151,2151,sov,200000,100000,0,3,3,3,ihvs,AM,0,34.8646278381348,33.20441
14471,1612951701,16129517,1728,1728,1710,1710,sov,12500,12500,1,2,2,2,ilvs,AM,0,330.704742431641,319.5215
14507,1612961001,16129610,2253,2253,2226,2226,sov,200000,100000,0,3,3,3,ihvs,NT,0,133.001602172852,118.38148
14517,1612963301,16129633,2585,2585,1688,1688,hov3,37500,37500,1,82,82,2,ilvs,AM,0,78.5634307861328,73.42377
14530,1612964301,16129643,546,546,546,546,hov3,37500,37500,1,7,7,7,ilvs,NT,0,176.93798828125,136.10615
14537,1612964302,16129643,546,546,546,546,hov3,37500,37500,1,7,7,7,ilvs,NT,0,136.106140136719,136.10615
14559,1612971301,16129713,800,800,802,802,sov,125000,62500,1,82,82,82,ihvs,MD,0,235.5244140625,224.30897
14621,1612988002,16129880,1740,1578,1740,1578,hov3,87500,43750,1,4,4,4,ihvs,MD,0,442.143951416016,405.11632
14745,1613006902,16130069,18,18,2096,2096,sov,62500,31250,1,84,84,3,ilvs,MD,0,72.8809967041016,71.45196
14796,1613017901,16130179,2735,2735,2734,2734,sov,87500,43750,1,82,82,82,ihvs,NT,0,161.418212890625,95.10406
14841,1613036001,16130360,2427,2427,1541,1541,hov3,87500,43750,1,2,2,2,ihvs,PM,0,122.040702819824,119.64774
14844,1613036001,16130360,2427,1715,2427,1715,hov2,87500,43750,1,2,2,2,ihvs,NT,0,122.040702819824,119.64774
14845,1613036002,16130360,2427,2427,1541,1541,hov3,87500,43750,1,2,2,2,ihvs,PM,0,122.040702819824,119.64774
14848,1613036002,16130360,2427,1715,2427,1715,hov2,87500,43750,1,2,2,2,ihvs,NT,0,122.040702819824,119.64774
14882,1613049301,16130493,2932,2932,2935,2935,sov,12500,12500,1,81,81,81,ilvs,MD,0,38.0778846740723,42.30876
14899,1613051001,16130510,645,503,645,503,sov,125000,62500,1,7,7,7,ihvs,MD,0,101.749687194824,96.90447
15045,1613080001,16130800,2520,2520,2546,2546,hov2,125000,62500,1,82,82,2,ihvs,NT,0,230.166931152344,190.61444
15050,1613080001,16130800,2520,2520,2546,2546,sov,125000,62500,1,82,82,2,ihvs,MD,0,230.166931152344,190.61444
15052,1613080001,16130800,2520,2520,2546,2546,hov2,125000,62500,1,82,82,2,ihvs,PM,0,230.166931152344,190.61444
15057,1613080001,16130800,2520,2520,2546,2546,sov,125000,62500,1,82,82,2,ihvs,NT,0,230.166931152344,190.61444
15077,1613089101,16130891,981,981,951,951,sov,87500,43750,1,83,83,83,ihvs,MD,0,496.7373046875,423.47597
15145,1613093101,16130931,1649,1876,1649,1876,sov,62500,31250,1,2,3,2,ilvs,NT,0,35.3498802185059,26.65903
15151,1613097001,16130970,2032,2032,2032,2032,hov3,62500,20833.333333333332,1,3,3,3,ilvi,AM,0,439.984069824219,403.13731
15296,1613106402,16131064,1141,1141,1285,1285,hov2,87500,43750,1,6,6,6,ihvs,AM,0,254.488388061523,216.95515
15308,1613106403,16131064,1141,1141,41,41,hov2,87500,43750,1,6,6,84,ihvs,AM,0,216.955154418945,216.95515
15341,1613114402,16131144,2703,2703,2583,2583,hov3,125000,62500,1,82,82,82,ihvi,MD,0,80.8193283081055,76.97079
15393,1613129701,16131297,1888,1888,1892,1892,hov3,125000,62500,1,84,84,2,ihvs,PM,0,300.686431884766,249.01567
15395,1613129701,16131297,1888,1888,1892,1892,hov3,125000,62500,1,84,84,2,ihvs,PM,0,300.686431884766,249.01567
15401,1613129702,16131297,1888,2369,1888,2369,sov,125000,62500,1,84,2,84,ihvs,PM,0,220.939163208008,249.01567
15402,1613129702,16131297,1888,1888,1892,1892,sov,125000,62500,1,84,84,2,ihvs,NT,0,339.906402587891,249.01567
15505,1613157201,16131572,2087,2087,2106,2106,hov3,125000,62500,1,7,7,3,ihvs,MD,0,29.8843173980713,33.2048
15507,1613157201,16131572,2087,2087,2103,2103,hov3,125000,62500,1,7,7,3,ihvs,NT,0,38.2519264221191,33.2048
15511,1613157202,16131572,2087,2087,2103,2103,hov3,125000,62500,1,7,7,3,ihvs,NT,0,38.2519264221191,33.2048
15613,1613187801,16131878,2639,2639,2686,2686,sov,37500,37500,1,82,82,82,ilvs,NT,0,90.2284164428711,69.40647
15689,1613208801,16132088,2751,2751,2732,2732,hov3,200000,100000,0,82,82,82,ihvs,AM,0,120.352828979492,88.17057
15691,1613208801,16132088,2751,2751,2732,2732,sov,200000,100000,0,82,82,82,ihvs,PM,0,120.352828979492,88.17057
15693,1613208801,16132088,2751,2734,2751,2734,hov2,200000,100000,0,82,82,82,ihvs,PM,0,120.352828979492,88.17057
15704,1613208804,16132088,2751,2734,2751,2734,hov2,200000,100000,0,82,82,82,ihvs,PM,0,88.1705703735352,88.17057
15720,1613212102,16132121,472,472,608,608,hov2,62500,31250,1,7,7,7,ilvi,AM,0,77.7993850708008,58.67223
15740,1613214002,16132140,722,2709,722,2709,hov3,62500,31250,1,82,82,82,ilvs,PM,0,164.408660888672,123.98844
15741,1613214002,16132140,722,722,2709,2709,hov3,62500,31250,1,82,82,82,ilvs,NT,0,164.408660888672,123.98844
15748,1613214004,16132140,722,2709,722,2709,hov3,62500,31250,1,82,82,82,ilvs,PM,0,123.988426208496,123.98844
15749,1613214004,16132140,722,722,2709,2709,hov3,62500,31250,1,82,82,82,ilvs,NT,0,123.988426208496,123.98844
15753,1613214005,16132140,722,2709,722,2709,hov3,62500,31250,1,82,82,82,ilvs,PM,0,123.988426208496,123.98844
15754,1613214005,16132140,722,722,2709,2709,hov3,62500,31250,1,82,82,82,ilvs,NT,0,123.988426208496,123.98844
15758,1613214006,16132140,722,2709,722,2709,hov3,62500,31250,1,82,82,82,ilvs,PM,0,123.988426208496,123.98844
15759,1613214006,16132140,722,722,2709,2709,hov3,62500,31250,1,82,82,82,ilvs,NT,0,123.988426208496,123.98844
15786,1613217302,16132173,2756,2756,2599,2599,hov2,125000,62500,1,82,82,82,ihvs,AM,0,214.155319213867,190.61444
15861,1613238701,16132387,1643,1643,1874,1874,sov,87500,43750,1,2,2,3,ihvs,MD,0,130.583541870117,119.64774
15863,1613238701,16132387,1643,1643,1703,1703,hov2,87500,43750,1,2,2,2,ihvs,MD,0,130.583541870117,119.64774
15865,1613238701,16132387,1643,1643,1703,1703,sov,87500,43750,1,2,2,2,ihvs,MD,0,130.583541870117,119.64774
15868,1613238701,16132387,1643,1643,2249,2249,hov2,87500,43750,1,2,2,3,ihvs,PM,0,130.583541870117,119.64774
15991,1613264001,16132640,604,604,604,604,sov,87500,87500,0,7,7,7,ihvs,PM,0,103.252769470215,101.2282
16017,1613269702,16132697,1330,1330,1124,1124,hov3,125000,62500,1,6,6,6,ihvs,PM,0,156.589630126953,114.71768
16027,1613269704,16132697,1330,1330,1124,1124,hov3,125000,62500,1,6,6,6,ihvs,PM,0,114.717681884766,114.71768
16078,1613280701,16132807,1882,1882,2235,2235,sov,200000,66666.66666666667,1,3,3,3,ihvs,MD,0,155.722549438477,138.60485
16083,1613280701,16132807,1882,1882,1873,1873,sov,200000,66666.66666666667,1,3,3,3,ihvs,MD,0,155.722549438477,138.60485
