EstDataID,personid,hhid,HomeTAZ,o_taz,d_taz,a_taz,mode_final,HHIncomeMP,AvgIncPerWorker,LowIncome,Home_Cluster,O_Cluster,D_Cluster,Segment,tod,ZeroAutoHH,trip_weight,hh_weight
11309,1612255502,16122555,1923,1923,2196,2196,sov,62500,31250,1,84,84,3,ilvs,AM,0,123.194236755371,161.25322
11330,1612258801,16122588,2050,2050,2164,2164,sov,62500,62500,1,3,3,3,ilvs,AM,0,76.3155899047852,105.33553
11365,1612273301,16122733,21,21,567,567,sov,87500,43750,1,84,84,1,ihvs,AM,0,71.5761871337891,87.1711
11367,1612273302,16122733,21,21,NA,NA,sov,87500,43750,1,84,84,NA,ihvs,NT,0,71.5761871337891,87.1711
11389,1612278902,16122789,172,1355,172,1355,sov,200000,100000,0,5,6,5,ihvs,PM,0,82.5065689086914,92.99135
11405,1612279701,16122797,158,207,158,207,sov,62500,31250,1,5,5,5,ilvi,PM,0,30.3405513763428,30.50835
11424,1612282001,16122820,1134,1134,1121,1121,hov2,37500,18750,1,6,6,6,ilvs,NT,0,134.736251831055,167.37423
11426,1612282002,16122820,1134,1134,499,499,sov,37500,18750,1,6,6,7,ilvs,NT,0,152.310546875,167.37423
11431,1612282201,16122822,635,635,1281,1281,sov,87500,87500,0,7,7,6,ihvs,MD,0,31.1187000274658,43.58361
11447,1612285802,16122858,1505,1505,1433,1433,sov,62500,31250,1,2,2,2,ilvs,MD,0,61.8629417419434,66.64829
11502,1612292601,16122926,2455,2455,1628,1628,sov,125000,125000,0,2,2,3,ihvs,AM,0,63.3088760375977,74.89959
11510,1612293301,16122933,630,284,630,284,sov,125000,62500,1,7,5,7,ihvs,PM,0,29.4793949127197,33.22558
11529,1612294302,16122943,2731,2731,2640,2640,sov,200000,100000,0,82,82,82,ihvi,MD,0,264.974700927734,277.31522
11535,1612297501,16122975,1924,1924,2136,2136,sov,62500,31250,1,84,84,3,ilvs,MD,0,386.308959960938,329.33415
11539,1612297502,16122975,1924,1924,1551,1551,sov,62500,31250,1,84,84,2,ilvs,AM,0,270.416259765625,329.33415
11550,1612301201,16123012,1041,1041,1430,1430,sov,125000,62500,1,83,83,2,ihvs,AM,0,36.2155952453613,37.90225
11561,1612304002,16123040,1154,1154,3029,3029,hov2,125000,62500,1,81,81,5,ihvs,NT,0,31.7570095062256,33.23601
11640,1612324701,16123247,2386,2233,2386,2233,sov,125000,62500,1,3,3,3,ihvs,PM,0,69.4334487915039,110.92492
11674,1612327901,16123279,2656,2656,2491,2491,sov,62500,62500,1,2,2,82,ilvs,AM,0,38.1901969909668,41.14436
11681,1612330901,16123309,1227,1301,1227,1301,lb,200000,100000,0,6,6,6,ihvs,PM,0,34.2887916564941,38.64614
11687,1612330902,16123309,1227,1227,3023,3023,eb,200000,100000,0,6,6,5,ihvs,MD,0,36.9263916015625,38.64614
11709,1612340701,16123407,1715,1715,1635,1635,sov,87500,87500,0,2,2,3,ihvs,AM,0,38.3776741027832,41.34634
11716,1612340801,16123408,1617,1527,1617,1527,sov,62500,62500,1,3,2,3,ilvs,MD,0,98.6669616699219,129.40778
11726,1612343602,16123436,1010,1010,1679,1679,sov,62500,31250,1,83,83,2,ilvs,AM,0,51.0099601745605,47.62835
11734,1612347201,16123472,536,536,2398,2398,sov,125000,62500,1,7,7,3,ihvs,AM,0,68.2438659667969,71.42215
11753,1612350901,16123509,1501,1501,1613,1613,sov,37500,37500,1,2,2,3,ilvs,AM,0,37.8944244384766,36.08993
11789,1612354301,16123543,2023,2023,1697,1697,sov,200000,100000,0,84,84,2,ihvs,MD,0,199.504501342773,295.95683
11799,1612354303,16123543,2023,2023,1935,1935,sov,200000,100000,0,84,84,84,ihvs,MD,0,279.67919921875,295.95683
11810,1612356202,16123562,1672,1672,1478,1478,sov,87500,43750,1,2,2,2,ihvs,AM,0,141.99919128418,172.93776
11814,1612362101,16123621,528,528,640,640,sov,125000,62500,1,7,7,7,ihvs,AM,0,64.2242279052734,81.66346
11824,1612367901,16123679,1439,1439,2608,2608,hov2,200000,100000,0,2,2,2,ihvs,PM,0,56.6712532043457,59.31057
11835,1612367902,16123679,1439,1477,1439,1477,hov2,200000,100000,0,2,2,2,ihvs,PM,0,52.6233062744141,59.31057
11851,1612372101,16123721,2670,2328,2670,2328,sov,62500,62500,1,2,3,2,ilvs,PM,0,91.8031768798828,129.40778
11862,1612373701,16123737,644,644,3013,3013,sov,37500,37500,1,7,7,6,ilvs,NT,0,50.2965660095215,55.27095
11872,1612374102,16123741,2754,164,2754,164,sov,87500,87500,0,82,5,82,ihvs,NT,0,91.2254180908203,119.64774
11870,1612374102,16123741,2754,2754,2764,2764,sov,87500,87500,0,82,82,82,ihvs,NT,0,98.2427597045898,119.64774
11873,1612376201,16123762,1206,1206,1204,1204,sov,12500,12500,1,81,81,81,ilvs,AM,0,342.106628417969,472.19687
11877,1612376401,16123764,1707,1707,1418,1418,sov,125000,62500,1,2,2,2,ihvs,AM,0,31.8098926544189,33.29136
11881,1612376402,16123764,1707,1707,1935,1935,sov,125000,62500,1,2,2,84,ihvs,AM,0,31.8098926544189,33.29136
11887,1612383502,16123835,2245,2245,2247,2247,sov,12500,6250,1,3,3,3,ilvi,MD,0,360.237060546875,381.20322
11898,1612384202,16123842,2697,2697,994,994,other_auto,125000,62500,1,83,83,83,ihvs,AM,0,70.8847274780273,74.186
11936,1612390602,16123906,2427,2427,3055,3055,sov,200000,100000,0,2,2,2,ihvs,AM,0,109.005783081055,138.60485
11939,1612390602,16123906,2427,2427,3055,3055,sov,200000,100000,0,2,2,2,ihvs,MD,0,109.005783081055,138.60485
11943,1612391001,16123910,1534,1534,2410,2410,sov,37500,37500,1,2,2,7,ilvs,AM,0,63.1598892211914,69.40647
11945,1612392501,16123925,2440,2440,319,319,sov,125000,62500,1,2,2,5,ihvs,NT,0,31.8098926544189,33.29136
11953,1612392502,16123925,2440,2924,2440,2924,sov,125000,62500,1,2,81,2,ihvs,PM,0,29.5377578735352,33.29136
11949,1612392502,16123925,2440,2440,NA,NA,sov,125000,62500,1,2,2,NA,ihvs,AM,0,31.8098926544189,33.29136
11956,1612394001,16123940,1321,1321,311,311,sov,200000,100000,0,6,6,5,ihvi,AM,0,139.353790283203,177.19345
11962,1612394002,16123940,1321,1321,390,390,sov,200000,100000,0,6,6,5,ihvi,AM,0,139.353790283203,177.19345
11971,1612395201,16123952,1668,1668,1679,1679,sov,62500,62500,1,2,2,2,ilvs,AM,0,38.1901969909668,41.14436
11973,1612395201,16123952,1668,1668,1679,1679,sov,62500,62500,1,2,2,2,ilvs,MD,0,38.1901969909668,41.14436
11988,1612398201,16123982,2405,2405,2585,2585,sov,37500,37500,1,7,7,82,ilvs,NT,0,63.1598892211914,69.40647
12006,1612404702,16124047,1128,1128,3013,3013,sov,200000,100000,0,6,6,6,ihvs,AM,0,90.1613311767578,106.66824
12041,1612406901,16124069,525,525,2372,2372,sov,125000,125000,0,7,7,1,ihvs,MD,0,29.0459423065186,30.39868
12056,1612414201,16124142,613,613,614,614,sov,37500,37500,1,7,7,7,ilvs,AM,0,203.845672607422,272.1571
12070,1612416502,16124165,2050,2050,2180,2180,sov,62500,62500,1,3,3,3,ilvs,AM,0,43.5572738647461,53.18348
12072,1612416502,16124165,2050,2050,2180,2180,sov,62500,62500,1,3,3,3,ilvs,MD,0,43.5572738647461,53.18348
12147,1612426902,16124269,2489,2489,2349,2349,sov,62500,62500,1,2,2,3,ilvs,NT,0,87.8443603515625,94.63947
12165,1612429102,16124291,1659,1659,321,321,sov,200000,100000,0,2,2,5,ihvs,NT,0,87.2369003295898,110.92492
12170,1612429301,16124293,215,361,215,361,sov,125000,62500,1,5,5,5,ihvs,MD,0,19.8301982879639,22.35018
12171,1612429301,16124293,215,215,361,361,sov,125000,62500,1,5,5,5,ihvs,MD,0,21.3555965423584,22.35018
12173,1612429302,16124293,215,215,214,214,sov,125000,62500,1,5,5,5,ihvs,AM,0,21.3555965423584,22.35018
12184,1612430901,16124309,1498,1498,1529,1529,sov,200000,200000,0,2,2,2,ihvs,AM,0,16.5063762664795,17.27512
12221,1612435702,16124357,1130,1130,3060,3060,eb,200000,100000,0,6,6,2,ihvs,AM,0,63.9561805725098,75.6654
12252,1612442401,16124424,2381,2298,2381,2298,sov,125000,125000,0,3,3,3,ihvs,PM,0,54.6972961425781,74.89959
12276,1612464701,16124647,2688,3075,2688,3075,sov,125000,62500,1,83,2,83,ihvs,PM,0,65.821533203125,74.186
12277,1612464702,16124647,2688,2688,3063,3063,sov,125000,62500,1,83,83,2,ihvs,AM,0,70.8847274780273,74.186
12295,1612464901,16124649,582,582,1518,1518,sov,200000,100000,0,7,7,2,ihvs,MD,0,31.7317523956299,33.20958
12297,1612464902,16124649,582,582,2741,2741,sov,200000,100000,0,7,7,82,ihvs,AM,0,31.7317523956299,33.20958
12305,1612468503,16124685,1081,1081,1769,1769,sov,200000,66666.66666666667,1,83,83,4,ihvs,NT,0,456.336883544922,413.91101
12354,1612475801,16124758,1942,1942,1661,1661,sov,125000,125000,0,84,84,2,ihvs,AM,0,55.051197052002,74.89959
12367,1612476702,16124767,494,494,321,321,sov,37500,18750,1,7,7,5,ilvs,AM,0,47.0627975463867,51.71736
12374,1612482301,16124823,1477,1477,1623,1623,sov,37500,37500,1,2,2,2,ilvs,PM,0,32.8418350219727,36.08993
12385,1612484702,16124847,2467,2467,2280,2280,sov,87500,43750,1,2,2,3,ihvs,MD,0,123.799003601074,162.04482
12438,1612495202,16124952,2022,2022,566,566,sov,125000,125000,0,3,3,1,ihvs,AM,0,52.3385887145996,54.77613
12449,1612497701,16124977,2537,2703,2537,2703,sov,200000,100000,0,82,82,82,ihvs,PM,0,87.0621948242188,110.92492
12458,1612502702,16125027,2318,2318,2281,2281,hov3,125000,62500,1,3,3,3,ihvs,NT,0,197.222839355469,233.33077
12472,1612505402,16125054,1445,1445,2405,2405,sov,37500,18750,1,2,2,7,ilvs,AM,0,78.7026519775391,86.48643
12478,1612505802,16125058,1650,1650,1755,1755,sov,12500,12500,1,2,2,4,ilvi,MD,0,43.9737739562988,46.53309
12483,1612506201,16125062,729,729,1432,1432,sov,125000,62500,1,82,82,2,ihvs,NT,0,36.2155952453613,37.90225
12485,1612506202,16125062,729,729,1425,1425,sov,125000,62500,1,82,82,2,ihvs,AM,0,36.2155952453613,37.90225
12490,1612506301,16125063,339,339,540,540,sov,125000,125000,0,5,5,7,ihvs,AM,0,73.4779891967773,86.93048
12507,1612511501,16125115,2716,2716,1657,1657,sov,125000,62500,1,82,82,2,ihvs,AM,0,29.113748550415,30.46965
12509,1612511502,16125115,2716,2716,1706,1706,sov,125000,62500,1,82,82,2,ihvs,AM,0,29.113748550415,30.46965
12513,1612514901,16125149,1677,1677,2553,2553,sov,62500,62500,1,2,2,2,ilvs,AM,0,98.8649597167969,129.40778
12537,1612515502,16125155,2456,1529,2456,1529,sov,200000,200000,0,2,2,2,ihvs,NT,0,160.710235595703,204.75903
12546,1612517601,16125176,1110,3020,1110,3020,hov2,125000,62500,1,6,5,6,ihvs,PM,0,84.6313781738281,75.32833
12551,1612517602,16125176,1110,3020,1110,3020,hov2,125000,62500,1,6,5,6,ihvs,PM,0,55.0103988647461,75.32833
12552,1612519201,16125192,2364,2364,301,301,sov,200000,100000,0,7,7,5,ihvs,MD,0,84.2469787597656,88.17057
12573,1612524701,16125247,2570,2570,2389,2389,hov2,62500,20833.333333333332,1,2,2,3,ilvs,PM,0,280.629669189453,341.77281
12577,1612525101,16125251,1639,1639,83,83,sov,37500,37500,1,3,3,1,ilvs,AM,0,72.8768005371094,69.40647
12584,1612529601,16125296,465,465,3061,3061,sov,62500,62500,1,7,7,2,ilvs,NT,0,44.3010063171387,47.72787
12610,1612534503,16125345,720,720,2708,2708,sov,125000,125000,0,82,82,82,ihvi,AM,0,232.498687744141,210.88316
12638,1612536701,16125367,627,627,3020,3020,lb,62500,62500,1,7,7,5,ilvs,AM,0,35.1108131408691,37.82678
12641,1612537601,16125376,1370,1370,2164,2164,sov,12500,6250,1,6,6,3,ilvi,AM,0,92.4526901245117,112.88485
12643,1612537601,16125376,1370,2445,1370,2445,sov,12500,6250,1,6,2,6,ilvi,PM,0,85.8489227294922,112.88485
12648,1612539201,16125392,1245,1245,1335,1335,sov,200000,200000,0,81,81,6,ihvs,NT,0,144.792495727539,171.30139
12664,1612539701,16125397,2023,1494,2023,1494,sov,125000,125000,0,84,2,84,ihvs,MD,0,84.1496887207031,74.89959
12678,1612543902,16125439,582,582,285,285,sov,125000,125000,0,7,7,5,ihvs,AM,0,48.5198249816895,50.77951
12690,1612549501,16125495,2458,2458,2458,2458,sov,62500,62500,1,2,2,2,ilvs,NT,0,85.0111694335938,119.06326
12692,1612549501,16125495,2458,2458,2457,2457,sov,62500,62500,1,2,2,2,ilvs,MD,0,85.0111694335938,119.06326
12694,1612549701,16125497,1100,1100,NA,NA,sov,62500,20833.333333333332,1,83,83,NA,ilvs,NT,0,87.8253555297852,82.00313
12696,1612549702,16125497,1100,1100,1628,1628,sov,62500,20833.333333333332,1,83,83,3,ilvs,NT,0,87.8253555297852,82.00313
12698,1612549703,16125497,1100,1100,2613,2613,sov,62500,20833.333333333332,1,83,83,2,ilvs,AM,0,87.8253555297852,82.00313
12717,1612556702,16125567,1323,1323,1293,1293,sov,125000,62500,1,6,6,6,ihvs,MD,0,28.1214942932129,44.63729
12731,1612565901,16125659,1454,1454,1480,1480,sov,62500,62500,1,2,2,2,ilvs,AM,0,254.838684082031,356.91692
12741,1612567701,16125677,2303,2303,2427,2427,sov,62500,62500,1,3,3,2,ilvs,AM,0,35.1373710632324,37.85539
12753,1612568901,16125689,1854,570,1854,570,sov,200000,100000,0,84,1,84,ihvs,NT,0,31.2914047241211,35.26786
12756,1612568902,16125689,1854,1854,2349,2349,sov,200000,100000,0,84,84,3,ihvs,MD,0,33.6984367370605,35.26786
12773,1612576501,16125765,2435,NA,2435,NA,sov,62500,31250,1,2,NA,2,ilvs,NT,0,44.1891098022461,51.26941
12782,1612579601,16125796,2335,2335,3029,3029,sov,125000,125000,0,3,3,5,ihvs,AM,0,58.2481269836426,68.91231
12785,1612579801,16125798,1604,1604,NA,NA,sov,37500,37500,1,4,4,NA,ilvs,AM,0,17.5218639373779,21.39422
12788,1612581101,16125811,2618,2618,451,451,sov,87500,43750,1,82,82,7,ihvs,AM,0,119.555969238281,128.8041
12794,1612581102,16125811,2618,2769,2618,2769,hov3,87500,43750,1,82,82,82,ihvs,PM,0,111.016258239746,128.8041
12801,1612589402,16125894,1445,1445,1514,1514,sov,125000,62500,1,2,2,2,ihvs,MD,0,16.5404853820801,17.31082
12824,1612596601,16125966,2803,2803,914,914,sov,62500,31250,1,83,83,83,ilvs,NT,0,62.9146461486816,93.33132
12826,1612596601,16125966,2803,2803,1659,1659,sov,62500,31250,1,83,83,2,ilvs,MD,0,62.9146461486816,93.33132
12840,1612598802,16125988,334,334,1316,1316,sov,125000,62500,1,5,5,6,ihvs,AM,0,76.2105178833008,96.90447
12842,1612599601,16125996,1679,1679,2330,2330,sov,87500,43750,1,2,2,3,ihvs,AM,0,47.8218841552734,51.5211
12874,1612601601,16126016,2951,2951,1699,1699,sov,125000,62500,1,81,81,2,ihvs,AM,0,117.613830566406,139.1468
12911,1612606501,16126065,617,617,3030,3030,sov,125000,62500,1,7,7,5,ihvs,NT,0,59.6673965454102,62.44626
12942,1612608901,16126089,2379,2379,589,589,sov,200000,100000,0,3,3,1,ihvs,AM,0,84.2469787597656,88.17057
12946,1612608902,16126089,2379,2379,3029,3029,sov,200000,100000,0,3,3,5,ihvs,MD,0,84.2469787597656,88.17057
12957,1612612101,16126121,1591,1591,3031,3031,sov,87500,87500,0,4,4,2,ihvs,MD,0,22.7730045318604,24.53459
12971,1612618901,16126189,1548,1548,1578,1578,sov,12500,12500,1,2,2,4,ilvs,AM,0,70.559326171875,74.66595
12973,1612620401,16126204,454,454,657,657,other_auto,200000,100000,0,7,7,5,ihvs,AM,0,31.7552909851074,33.23421
12983,1612620402,16126204,454,454,2586,2586,sov,200000,100000,0,7,7,82,ihvs,AM,0,31.7552909851074,33.23421
13024,1612636101,16126361,2098,2098,1004,1004,sov,125000,62500,1,3,3,83,ihvs,AM,0,57.90771484375,60.60462
13026,1612636102,16126361,2098,2098,564,564,hov3,125000,62500,1,3,3,1,ihvs,AM,0,57.90771484375,60.60462
13052,1612645501,16126455,1837,1837,1679,1679,sov,125000,125000,0,83,83,2,ihvs,NT,0,54.1960830688477,68.91231
13067,1612649701,16126497,2226,2294,2226,2294,sov,62500,31250,1,3,3,3,ilvs,PM,0,183.135482788086,233.33077
13082,1612650102,16126501,1946,1946,1532,1532,sov,62500,31250,1,84,84,2,ilvs,NT,0,132.405029296875,161.25322
13084,1612654501,16126545,338,338,337,337,sov,200000,100000,0,5,5,5,ihvs,NT,0,55.0493392944336,81.66346
13092,1612656801,16126568,217,217,2279,2279,sov,200000,100000,0,5,5,3,ihvs,AM,0,43.2023468017578,54.93337
13105,1612656802,16126568,217,627,217,627,sov,200000,100000,0,5,7,5,ihvs,NT,0,40.1164665222168,54.93337
13106,1612658601,16126586,101,101,2614,2614,sov,12500,6250,1,5,5,2,ilvi,AM,0,310.393707275391,378.99111
13131,1612661901,16126619,373,373,2315,2315,sov,87500,43750,1,5,5,3,ihvs,AM,0,95.5203323364258,102.90922
13136,1612662802,16126628,805,805,1577,1577,sov,87500,43750,1,82,82,4,ihvs,NT,0,349.287475585938,425.38969
13149,1612667001,16126670,2483,2483,2404,2404,sov,200000,100000,0,2,2,7,ihvs,AM,0,100.061950683594,118.38148
13151,1612667002,16126670,2483,2483,2376,2376,sov,200000,100000,0,2,2,3,ihvs,AM,0,100.061950683594,118.38148
13160,1612671001,16126710,470,488,470,488,sov,125000,62500,1,82,7,82,ihvs,PM,0,197.582366943359,251.73737
13161,1612671002,16126710,470,470,2564,2564,sov,125000,62500,1,82,82,2,ihvs,AM,0,212.781005859375,251.73737
13178,1612671902,16126719,642,642,3029,3029,sov,87500,43750,1,7,7,5,ihvs,NT,0,286.590423583984,349.03228
13215,1612675802,16126758,2161,2161,2246,2246,sov,200000,200000,0,3,3,3,ihvs,MD,0,31.7302856445313,33.20804
13239,1612685701,16126857,2683,2683,1703,1703,sov,62500,62500,1,82,82,2,ilvs,AM,0,97.0765686035156,127.0669
13243,1612686401,16126864,2169,2169,1987,1987,sov,200000,200000,0,3,3,84,ihvs,NT,0,70.0087356567383,89.01867
13271,1612693002,16126930,1700,2465,1700,2465,sov,125000,62500,1,2,2,2,ihvs,PM,0,239.928253173828,305.68976
13292,1612698402,16126984,2781,2781,1501,1501,hov2,87500,43750,1,82,82,2,ihvs,AM,0,150.410003662109,162.04482
13295,1612702801,16127028,2769,2769,642,642,sov,62500,31250,1,82,82,7,ilvs,NT,0,236.961181640625,288.58991
13305,1612702901,16127029,2113,2113,2372,2372,sov,125000,125000,0,3,3,1,ihvs,AM,0,63.3088760375977,74.89959
13341,1612706901,16127069,804,804,1661,1661,sov,62500,62500,1,82,82,2,ilvs,NT,0,133.101318359375,162.10123
13378,1612719001,16127190,494,494,3013,3013,other,125000,62500,1,7,7,6,ihvs,NT,0,35.4853973388672,37.13804
13383,1612719002,16127190,494,2924,494,2924,sov,125000,62500,1,7,81,7,ihvs,PM,0,32.9507255554199,37.13804
13387,1612723801,16127238,1136,1136,NA,NA,sov,125000,62500,1,6,6,NA,ihvs,NT,0,16.5129871368408,17.28204
13392,1612723802,16127238,1136,1136,2371,2371,sov,125000,62500,1,6,6,3,ihvs,AM,0,16.5129871368408,17.28204
13396,1612723901,16127239,1639,1639,1704,1704,sov,62500,62500,1,3,3,2,ilvs,AM,0,38.1901969909668,41.14436
13404,1612724002,16127240,2139,2139,1990,1990,sov,62500,62500,1,3,3,84,ilvs,NT,0,199.665115356445,243.16783
13425,1612729601,16127296,1942,1942,1554,1554,sov,12500,6250,1,84,84,2,ilvs,MD,0,231.352615356445,282.48182
13429,1612729602,16127296,1942,1942,2010,2010,sov,12500,6250,1,84,84,84,ilvs,NT,0,266.9453125,282.48182
13468,1612730201,16127302,2463,825,2463,825,sov,200000,100000,0,2,82,2,ihvs,NT,0,25.318078994751,33.29136
13471,1612733401,16127334,1254,1254,1373,1373,sov,87500,87500,0,6,6,6,ihvs,MD,0,30.8206920623779,33.2048
13515,1612755201,16127552,1521,1521,390,390,sov,62500,62500,1,2,2,5,ilvs,NT,0,54.2647514343262,74.89959
13522,1612755603,16127556,2104,2104,1461,1461,sov,87500,43750,1,3,3,2,ihvs,AM,0,463.045715332031,432.34895
13532,1612756701,16127567,1572,1572,2167,2167,sov,37500,37500,1,2,2,3,ilvs,AM,0,57.8065795898438,63.52371
13552,1612761901,16127619,2544,2544,2612,2612,sov,125000,31250,1,2,2,2,ihvs,AM,0,357.019256591797,422.38304
13559,1612761902,16127619,2544,2544,552,552,sov,125000,31250,1,2,2,7,ihvs,NT,0,357.019256591797,422.38304
13567,1612761903,16127619,2544,2544,2523,2523,sov,125000,31250,1,2,2,2,ihvs,MD,0,465.677307128906,422.38304
13575,1612763002,16127630,2128,2128,586,586,sov,200000,100000,0,3,3,7,ihvs,AM,0,87.2369003295898,110.92492
13579,1612763901,16127639,2344,2344,1615,1615,sov,37500,37500,1,3,3,2,ilvs,NT,0,330.211059570313,410.20009
13589,1612764401,16127644,2616,2616,1442,1442,sov,62500,62500,1,82,82,2,ilvs,MD,0,98.8649597167969,129.40778
13626,1612774101,16127741,788,788,NA,NA,hov3,125000,62500,1,82,82,NA,ihvs,NT,0,129.34748840332,135.37151
13632,1612777001,16127770,2405,2405,564,564,sov,62500,62500,1,7,7,1,ilvs,AM,0,38.1901969909668,41.14436
13658,1612779202,16127792,2427,1432,2427,1432,sov,125000,62500,1,2,2,2,ihvs,PM,0,65.821533203125,74.186
13677,1612787001,16127870,509,509,1373,1373,sov,200000,200000,0,6,6,6,ihvs,AM,0,41.7917327880859,53.13972
13691,1612788902,16127889,522,522,578,578,sov,125000,62500,1,7,7,1,ihvs,AM,0,76.2105178833008,96.90447
13718,1612794602,16127946,1106,1106,2813,2813,sov,37500,18750,1,83,83,83,ilvs,AM,0,84.666374206543,93.03998
13734,1612797402,16127974,2671,2671,2676,2676,sov,37500,18750,1,2,2,82,ilvs,MD,0,83.9931869506836,92.3002
13736,1612797402,16127974,2671,2671,2676,2676,sov,37500,18750,1,2,2,82,ilvs,NT,0,83.9931869506836,92.3002
13739,1612797501,16127975,1443,1443,1523,1523,sov,87500,43750,1,2,2,2,ihvs,MD,0,133.05500793457,162.04482
13746,1612797501,16127975,1443,1443,1523,1523,hov2,87500,43750,1,2,2,2,ihvs,NT,0,133.05500793457,162.04482
13774,1612798102,16127981,1926,1926,1999,1999,sov,62500,62500,1,84,84,84,ilvs,NT,0,87.8443603515625,94.63947
13797,1612798402,16127984,1041,574,1041,574,sov,87500,87500,0,83,1,83,ihvs,PM,0,646.813598632813,848.33574
13816,1612800301,16128003,722,722,1720,1720,sov,125000,125000,0,82,82,2,ihvs,AM,0,36.0526733398438,37.73173
13818,1612803201,16128032,341,341,2279,2279,sov,200000,100000,0,81,81,3,ihvs,AM,0,64.2242279052734,81.66346
13827,1612803202,16128032,341,341,337,337,sov,200000,100000,0,81,81,5,ihvs,MD,0,64.2242279052734,81.66346
13831,1612803301,16128033,1143,1143,1124,1124,sov,12500,12500,1,6,6,6,ilvs,MD,0,197.171798706055,292.49636
13835,1612803401,16128034,2181,2181,2291,2291,sov,200000,66666.66666666667,1,3,3,3,ihvs,AM,0,198.720825195313,235.10303
13842,1612803402,16128034,2181,2181,575,575,sov,200000,66666.66666666667,1,3,3,1,ihvs,AM,0,198.720825195313,235.10303
13849,1612803403,16128034,2181,2181,2192,2192,sov,200000,66666.66666666667,1,3,3,3,ihvs,PM,0,259.201080322266,235.10303
13897,1612812602,16128126,2201,2201,2352,2352,sov,62500,31250,1,3,3,3,ilvs,AM,0,97.1914978027344,104.70965
13911,1612822701,16128227,903,903,NA,NA,sov,62500,31250,1,83,83,NA,ilvs,NT,0,287.7958984375,350.50041
13926,1612825301,16128253,1743,1743,1424,1424,sov,87500,87500,0,4,4,2,ihvs,AM,0,97.5531234741211,127.69067
13937,1612827302,16128273,2491,1426,2491,1426,sov,125000,62500,1,82,2,82,ihvs,MD,0,65.821533203125,74.186
13952,1612828101,16128281,1831,1612,1831,1612,sov,125000,125000,0,83,2,83,ihvs,PM,0,58.7868118286133,74.89959
13953,1612830701,16128307,1100,1100,2665,2665,sov,62500,62500,1,83,83,2,ilvi,NT,0,151.839706420898,184.9223
13955,1612831701,16128317,1521,1521,570,570,sov,125000,62500,1,2,2,1,ihvs,AM,0,78.888298034668,93.33132
13965,1612831801,16128318,2550,2550,1547,1547,sov,87500,43750,1,2,2,2,ihvs,AM,0,47.8218841552734,51.5211
13969,1612831802,16128318,2550,2550,2669,2669,sov,87500,43750,1,2,2,2,ihvs,AM,0,47.8218841552734,51.5211
13980,1612833101,16128331,353,211,353,211,hov2,125000,41666.666666666664,1,5,5,5,ihvs,PM,0,124.271118164063,158.33237
13985,1612833102,16128331,353,211,353,211,hov2,125000,41666.666666666664,1,5,5,5,ihvs,PM,0,124.271118164063,158.33237
14017,1612845201,16128452,1867,1867,1696,1696,sov,200000,100000,0,3,3,2,ihvs,AM,0,100.061950683594,118.38148
14019,1612845202,16128452,1867,1867,1641,1641,sov,200000,100000,0,3,3,2,ihvs,NT,0,100.061950683594,118.38148
14041,1612850202,16128502,1668,1668,1547,1547,sov,62500,62500,1,2,2,2,ilvs,AM,0,124.818733215332,172.28258
14057,1612852302,16128523,2428,2428,1693,1693,sov,87500,87500,0,2,2,2,ihvs,AM,0,91.171142578125,127.69067
14059,1612861301,16128613,1997,1997,1419,1419,sov,125000,62500,1,3,3,2,ihvs,NT,0,31.8098926544189,33.29136
14077,1612867603,16128676,1464,1464,1670,1670,sov,37500,18750,1,2,2,2,ilvi,PM,0,244.364166259766,232.72777
14091,1612868501,16128685,1752,1752,1438,1438,sov,37500,37500,1,4,4,2,ilvs,AM,0,175.729995727539,218.29814
14113,1612873802,16128738,2588,2588,1675,1675,sov,37500,37500,1,2,2,2,ilvs,NT,0,456.933898925781,502.12516
14133,1612877702,16128777,2526,2526,563,563,sov,200000,100000,0,82,82,1,ihvs,AM,0,93.1011199951172,118.38148
14140,1612879101,16128791,495,495,200,200,sov,37500,37500,1,7,7,5,ilvs,NT,0,202.289657592773,288.98522
14160,1612887301,16128873,1372,1372,3013,3013,sov,200000,100000,0,6,6,6,ihvs,AM,0,233.440841674805,207.78
14165,1612887302,16128873,1372,3013,1372,3013,sov,200000,100000,0,6,6,6,ihvs,MD,0,184.352813720703,207.78
14206,1612896701,16128967,1442,1442,3031,3031,sov,125000,62500,1,2,2,2,ihvs,AM,0,16.5404853820801,17.31082
14218,1612896901,16128969,2081,2081,529,529,sov,200000,50000,1,7,7,7,ihvi,AM,0,100.879516601563,91.5007
14221,1612896902,16128969,2081,2081,3056,3056,sov,200000,50000,1,7,7,2,ihvi,MD,0,71.9607238769531,91.5007
14222,1612896903,16128969,2081,2081,576,576,sov,200000,50000,1,7,7,1,ihvi,MD,0,77.3409652709961,91.5007
14223,1612896904,16128969,2081,2081,3013,3013,sov,200000,50000,1,7,7,6,ihvi,AM,0,100.879516601563,91.5007
14224,1612899101,16128991,2779,2779,2369,2369,sov,200000,100000,0,82,82,2,ihvs,NT,0,58.991756439209,72.02901
14226,1612899102,16128991,2779,2779,2770,2770,hov3,200000,100000,0,82,82,82,ihvs,AM,0,58.991756439209,72.02901
14246,1612902001,16129020,436,436,576,576,sov,37500,37500,1,7,7,1,ilvs,AM,0,190.509979248047,272.1571
