"TAZ","access_nearby_sov","access_transit","access_walk","N_sov","N_hov2","N_hov3","N_walkbike","N_t","N_auto_pay","W_sov","W_hov2","W_hov3","W_walkbike","W_t","W_auto_pay"
189,9.33744,4.42256,2.44667,12.7496,23.1928,13.3903,5.5621,1.12806,0.13586,3.99994,1.18353,0.923132,0.966703,0.702263,0.0247114
190,9.33711,4.15949,2.26355,48.2274,53.7088,27.6787,22.5153,8.00732,0.44021,29.9892,8.93603,7.53903,5.45918,4.03313,0.178994
191,8.93191,3.4612,2.05282,45.7254,49.9085,27.4512,27.3971,4.65872,0.337501,25.6551,8.03083,6.64581,5.85583,3.20891,0.151103
192,8.70897,2.37272,1.43485,178.77,162.105,81.6611,112.15,24.795,0.816163,73.9321,22.4185,18.4059,15.9323,8.39868,0.427968
193,9.02095,2.75906,2.08135,34.3137,44.2882,25.1324,22.7474,2.78837,0.358142,15.9523,5.36537,4.23673,5.06105,2.33488,0.0927486
194,9.76302,5.48298,3.15822,27.8249,34.2843,20.6919,13.5178,6.55396,0.629976,62.3811,19.3448,17.0371,10.4241,8.6847,0.366149
195,10.0288,5.42323,2.90637,43.8607,52.5054,31.9892,21.8791,9.50578,1.01367,200.321,61.4964,54.0704,32.6389,27.795,1.17376
196,10.0542,5.70867,2.9618,44.5398,54.7243,33.3714,26.2524,12.1807,1.02062,106.479,32.5622,28.3408,18.0983,15.6469,0.631467
197,9.6218,5.4311,3.04486,37.2135,46.7267,28.0969,17.173,7.45227,0.965541,118.298,37.1165,32.6896,20.5532,15.9825,0.690908
198,10.0586,5.37767,2.89762,36.3407,43.921,26.8679,18.6934,7.37092,0.787364,113.236,33.6475,29.4753,16.7784,15.2116,0.678125
199,10.3929,5.82814,2.82547,42.3487,53.4902,32.912,20.1404,10.1062,0.922138,105.928,32.5013,28.5841,17.2018,14.4539,0.625129
200,9.78589,5.31384,3.03495,31.879,39.3882,23.8705,15.2322,6.44045,0.756929,102.774,32.545,28.6827,18.3368,13.8358,0.59861
201,9.80789,5.52298,2.7082,48.8563,62.3139,37.8543,21.9663,9.63218,1.28486,155.102,49.3076,43.4608,28.0072,20.265,0.899466
202,9.86813,5.4177,2.62032,36.8135,47.1199,28.6898,16.6002,8.5861,0.973828,88.7625,28.6149,25.282,16.5482,11.4363,0.512224
203,10.6419,5.61748,2.81497,31.1184,40.381,24.909,13.1205,6.02555,0.664536,57.012,17.6825,15.5804,9.50714,7.5322,0.334634
204,9.68055,5.36354,2.576,75.0307,95.7713,57.9429,27.94,13.0333,2.49549,189.679,56.3324,49.494,27.5543,24.5499,1.13736
205,9.42301,5.32364,2.41067,35.8909,44.9948,23.8958,12.7617,7.1103,0.470888,31.1794,10.1311,8.95673,5.93819,3.80005,0.178365
206,8.88332,4.57312,3.08435,38.914,39.7853,22.1488,18.9096,4.7062,0.562451,36.8964,11.7146,10.0436,7.58759,4.85376,0.215984
207,9.00555,4.99387,3.12729,36.3324,29.4079,17.62,32.2849,3.65194,0.401896,70.2956,20.7298,17.5402,12.2188,10.1292,0.425045
208,9.18667,4.94457,3.01357,77.8158,118.634,121.38,44.269,6.19024,1.43588,172.32,44.6461,23.7296,11.3431,6.02437,0.213659
209,9.40686,5.27005,3.06233,127.202,129.582,56.7858,45.2744,30.5515,1.20213,146.975,41.6872,36.3408,18.7209,19.4972,0.889627
210,9.62348,5.35299,3.18837,33.3653,41.2416,24.3417,41.2285,5.03577,0.650395,69.1636,25.2283,20.6485,23.768,12.4983,0.387603
211,9.48424,4.9213,3.03837,35.0167,45.1808,27.0749,14.3572,4.76515,0.98054,129.738,42.0679,37.161,24.6532,16.2224,0.747918
212,9.78207,5.5119,3.29943,27.5509,31.3003,19.0054,16.7258,7.8862,0.469725,104.732,31.2274,27.3781,15.6379,14.9198,0.625028
213,9.41388,4.47,2.90174,44.6626,52.3477,28.4515,16.2504,6.51837,0.656854,54.6508,16.99,14.8678,9.53112,6.42353,0.32079
214,9.61592,5.43323,3.1662,23.3489,24.453,14.7381,16.9741,4.66323,0.333699,67.1927,19.421,16.7636,9.79508,9.59393,0.408002
215,9.32206,4.44977,2.43172,27.8617,31.6465,19.7745,32.8607,4.6694,0.404341,55.4389,17.6687,14.7018,13.0476,8.26141,0.327619
216,9.14391,4.75105,2.69398,20.0304,23.7952,14.3666,11.1114,3.45749,0.477318,85.2421,23.7458,20.7451,9.90507,10.4982,0.522864
217,9.31488,4.38376,2.51057,50.2451,53.7975,29.5648,21.0362,7.50822,0.755681,61.088,19.9184,17.3814,12.532,7.36713,0.349618
218,9.18105,4.20637,2.59758,53.7066,55.2939,30.4158,35.9555,7.8308,0.534999,49.0768,15.5846,12.7446,12.1829,7.48862,0.291975
219,9.13073,4.92347,2.52435,24.7234,33.4521,19.9309,9.58397,3.71603,0.771624,80.8112,27.1759,24.0768,16.8835,9.65379,0.454937
220,8.95157,4.33096,2.76064,29.8161,31.7331,16.3485,11.3763,5.87135,0.42869,46.6596,13.8647,12.1734,6.81902,5.41422,0.277854
221,9.19278,4.49891,2.82641,16.1127,19.149,10.7231,5.83661,2.0749,0.25463,17.4822,5.62481,4.96845,3.24324,1.96348,0.100647
222,8.88899,3.85842,1.84911,29.2079,38.5731,22.3206,16.7409,3.47084,0.470352,18.1416,5.70099,4.73896,4.12538,2.4546,0.107618
223,8.39494,3.32623,1.65176,9.75392,17.0196,10.0657,5.28867,0.844743,0.166722,3.98037,1.27598,0.918617,1.4341,0.772478,0.0248856
224,8.76482,3.95924,2.02755,16.7753,27.849,15.9661,10.5069,1.99737,0.251528,8.64958,3.17827,2.30115,4.03828,1.9643,0.0511756
225,8.76312,4.12977,1.96,46.3056,56.0974,31.1758,30.4319,6.37139,0.785736,40.6237,13.5107,11.3811,10.201,5.39757,0.237241
226,9.02308,4.35894,2.34364,36.1716,56.2146,47.5282,26.7564,3.52614,0.654036,120.786,30.9834,15.5513,9.11001,4.55237,0.142512
227,8.80876,3.80865,2.15145,25.0085,34.6289,20.179,19.0785,2.84231,0.328065,13.9756,4.90579,3.68727,5.52775,2.83154,0.0828928
228,8.81604,4.19324,2.21088,17.4845,28.6812,16.4524,12.9965,2.08183,0.272876,9.87815,3.86465,2.73327,5.38788,2.47821,0.0577969
229,8.88022,4.4258,2.31933,17.5673,27.3054,15.7099,12.0202,2.56683,0.247538,9.40574,3.31084,2.52983,3.60036,1.92232,0.0555918
230,8.92555,4.36712,2.20844,4.79041,8.89067,5.26706,1.79931,0.435244,0.0558686,2.15409,0.585726,0.497136,0.273179,0.271169,0.0135731
231,9.03945,4.75343,2.26041,18.1401,25.9011,14.4496,8.49232,3.4451,0.24329,9.22814,3.58971,3.07363,3.16829,1.32147,0.0493397
232,8.92622,4.1161,2.16964,63.3421,73.2565,46.5559,44.4929,17.1099,0.522012,133.089,34.3457,18.9148,11.2448,7.22936,0.260195
233,9.02188,4.15054,2.22443,47.373,56.3249,30.3355,35.2584,11.0992,0.605984,31.0558,9.87316,7.73339,8.86448,5.59539,0.191442
234,8.64341,3.79595,2.09471,14.5565,21.8713,12.2785,8.60104,1.86988,0.187393,7.01978,2.42918,1.85828,2.57999,1.32591,0.0421228
235,8.92645,4.16996,2.20604,69.5859,99.7469,89.5957,39.2012,7.81765,1.05832,178.207,45.3917,24.201,10.2546,5.3874,0.250307
236,8.55761,3.52965,2.00069,38.869,52.5066,42.6608,33.0907,3.93512,0.62213,113.593,29.4759,15.0452,10.1504,4.90808,0.157841
237,8.51249,2.95477,1.85703,46.5894,68.2243,60.9701,41.5536,3.56002,0.820169,139.788,36.7982,18.4047,14.7468,6.17346,0.18223
238,8.61428,3.28703,2.02848,56.0167,82.4629,77.5342,49.7726,4.82946,0.940892,147.116,38.3803,17.9322,15.6473,6.65427,0.148009
239,8.46697,3.47644,2.02189,15.132,22.9128,12.8271,9.57353,1.68824,0.217715,8.32963,2.79707,2.24385,2.52243,1.2836,0.0492644
240,8.65262,3.4231,1.88892,25.1797,38.6494,21.9612,16.9635,2.64625,0.438342,21.5546,7.7636,6.01046,8.36431,3.91054,0.125289
241,8.23837,2.42406,0.857571,57.5635,55.8316,28.294,59.0753,5.57812,0.335011,29.7484,11.6036,7.6189,18.0164,7.83727,0.173363
242,8.35807,3.30321,1.30993,54.0436,56.1808,23.113,31.5968,14.0357,0.392136,60.4464,18.0106,15.5113,9.9433,7.02895,0.358285
243,8.12231,2.46294,1.44606,12.8572,20.2234,11.5,12.4287,1.29785,0.235889,8.70221,3.82646,2.35258,6.94155,2.85839,0.0507125
244,8.74834,3.16299,1.03907,50.724,54.8782,21.8712,16.1313,7.07568,0.372481,28.9955,9.02386,7.84966,5.23067,2.73022,0.165694
245,8.23391,3.13986,1.71628,22.1707,28.5471,16.4529,20.7554,2.30208,0.478,28.5826,10.8579,8.27483,12.7561,5.64013,0.161735
246,8.5395,3.68727,1.70134,6.16294,10.8582,6.335,2.84864,0.595676,0.0934339,2.62775,1.03819,0.833739,1.11812,0.474865,0.014171
247,8.70908,2.77957,1.19934,55.9092,65.7123,35.559,48.8289,6.55115,0.624522,41.0401,12.7938,10.7148,8.84984,4.92968,0.240796
248,8.54594,2.91684,1.63335,72.1602,80.6925,41.9503,62.9753,7.07951,0.778547,53.1448,15.658,13.1981,9.38532,5.37259,0.323413
249,8.90884,3.71402,1.77823,291.884,307.148,93.0343,111.824,55.958,0.73185,158.748,44.1732,38.0318,20.2527,18.4166,0.97754
250,8.6824,3.04288,1.33427,30.9195,40.4347,23.4201,24.4835,3.25874,0.496367,18.6989,5.9082,4.75654,4.84207,2.73096,0.111197
251,8.58362,3.35903,1.23796,72.5105,86.4961,49.9018,68.7641,8.36236,1.16296,47.864,14.8613,12.0471,11.5723,7.07895,0.28475
252,8.8571,3.25859,1.50874,132.652,140.152,52.3222,48.1306,18.3991,1.00479,82.2205,23.1346,20.0991,10.3594,8.26479,0.501262
253,8.26167,2.00526,0.982586,35.4956,40.0406,19.324,26.2979,1.60887,0.328592,18.5376,6.17581,4.97678,5.43395,2.1507,0.107348
254,8.7373,2.92519,1.71806,190.755,191.225,59.8042,81.6402,21.8793,0.576672,112.011,31.9591,26.7784,18.2658,12.1685,0.689186
255,8.58319,3.63683,2.12867,18.4186,29.8314,17.2427,15.8873,2.16692,0.272086,8.25415,3.36538,2.10853,5.73421,2.63707,0.0503389
256,8.95476,4.05332,2.04312,48.8427,56.5693,28.8769,40.231,11.4452,0.432931,33.5261,10.9652,8.53454,10.4428,6.14033,0.203726
257,8.87447,4.06398,2.21761,24.2477,32.2866,17.9878,17.7509,5.71588,0.310064,16.4742,5.39461,4.2586,4.93661,2.95521,0.100162
258,9.15941,4.03196,1.94276,57.2284,64.5883,29.8672,37.3974,14.7075,0.399628,40.1447,12.2124,9.96687,8.95136,6.2113,0.246395
259,8.67124,3.38248,1.91578,57.3803,65.4109,31.6589,47.3713,8.58505,0.4728,53.1226,15.5635,13.0507,9.43353,6.07399,0.326374
260,8.80363,3.82216,2.02669,46.8093,58.5069,34.2067,45.5055,6.06592,0.681445,29.3156,9.80093,7.57165,9.77525,5.36427,0.177696
261,8.90633,4.69152,2.3766,44.4394,54.056,30.6593,22.0912,6.20089,0.909848,33.4175,9.91733,8.51768,5.5049,4.2338,0.202055
262,9.14976,4.64827,2.36734,22.8336,33.2964,18.8837,13.4956,3.3339,0.288428,12.6378,4.26712,3.51558,3.56955,1.9611,0.0740456
263,9.19395,5.17229,2.39674,28.8347,42.1751,24.0444,20.9356,5.77385,0.351874,16.1412,5.51074,4.31349,5.4485,3.17546,0.0962114
264,9.08332,4.71104,2.29303,35.7708,44.3141,24.6959,13.2777,6.53371,0.693275,31.4366,10.0206,8.83177,5.72728,3.70188,0.18328
265,9.00448,4.05582,2.19705,9.95711,18.1546,10.7154,4.1419,0.857907,0.125065,3.22135,0.924714,0.743445,0.641846,0.469136,0.0203129
266,9.00587,4.64193,2.30814,66.7397,76.4666,36.327,50.4878,17.9774,0.418868,47.6988,14.082,11.7291,8.94877,6.90958,0.29488
267,9.13569,4.36607,2.31927,19.1904,28.5955,15.3639,9.23513,2.62743,0.180947,7.16231,2.32854,1.87039,2.00061,1.15186,0.0431074
268,9.06806,4.6001,2.27975,82.9556,91.6702,41.5834,31.2373,17.1131,0.886793,67.5874,20.2947,17.7029,10.6573,7.89447,0.404427
269,9.30138,5.1666,2.45348,31.7433,48.1726,27.4285,24.5989,4.18634,0.408108,18.9009,6.77799,5.14545,7.62214,3.97391,0.111699
270,9.16709,3.9227,2.09122,35.1098,50.0867,27.4601,25.5573,4.07261,0.406927,18.0066,6.97171,5.42865,7.92828,3.41563,0.10087
271,9.16484,4.06465,2.19749,75.6601,83.46,40.3028,43.8063,16.4661,0.795424,42.7609,12.3019,9.86866,8.63914,6.81521,0.268355
272,9.26948,4.76598,2.35343,55.1,57.4529,23.9602,17.8134,11.2138,0.454706,37.0924,11.503,10.136,6.18111,4.11771,0.217441
273,9.32834,5.19155,2.48755,13.1053,15.5268,9.44285,9.05357,4.18308,0.253019,30.5528,10.5143,9.30777,6.84182,3.6029,0.170455
274,9.14619,4.38191,2.30568,50.7455,52.7693,21.849,18.3406,11.7923,0.370294,34.5625,9.80192,8.57331,4.30356,3.8989,0.211804
275,9.26673,4.68426,2.32191,64.9281,70.6122,37.1833,40.8757,9.10321,0.767435,49.8985,16.3778,13.7353,12.3137,7.07303,0.292188
276,9.3017,4.36491,2.29787,44.2164,49.5259,22.3665,22.0928,9.85292,0.223707,27.2591,7.71551,6.63095,3.76195,3.29727,0.168083
277,9.02624,4.1414,2.19197,36.1874,40.7989,17.9224,17.6628,6.38609,0.162626,21.0018,5.93738,5.08621,2.94014,2.39719,0.129606
278,9.29225,5.19769,2.45749,7.11761,10.347,6.1281,2.64753,1.01415,0.199612,12.3375,5.13511,4.60245,4.18117,1.36891,0.060857
279,9.19348,4.38138,2.2098,36.6964,41.7286,20.1188,20.268,5.88137,0.339569,23.8919,8.5803,7.47876,6.39242,2.80493,0.131563
280,8.69966,4.34567,2.36151,26.4497,37.7678,21.478,20.1576,3.78519,0.320311,14.1881,5.1831,4.07906,5.4421,2.7172,0.0800755
281,9.19324,4.7096,2.2356,35.9579,47.9071,26.4804,23.8801,6.37659,0.371173,20.8831,7.0792,5.75434,6.21876,3.51533,0.120502
282,9.49671,5.01217,2.57422,95.6217,101.876,48.7093,34.9171,25.6187,1.05801,61.2306,17.8433,15.4664,8.9827,8.38713,0.367129
283,9.11643,4.74936,2.31852,22.219,36.6842,20.4678,10.9097,2.84624,0.269899,10.3067,3.71236,2.86238,4.04414,2.10112,0.0590995
284,9.21308,5.20866,2.83674,55.7754,67.6263,40.1183,38.5153,10.904,1.51107,242.825,80.1337,70.0898,51.0375,34.3539,1.37629
285,9.69393,5.26379,2.66126,73.0772,95.3425,57.1665,26.861,10.509,2.23975,229.477,72.1031,63.5738,39.82,29.0392,1.32902
286,9.59786,5.68298,2.43627,47.6596,62.5892,37.5553,19.2411,9.06291,1.38903,123.281,39.8654,35.2336,23.1666,16.1528,0.701881
287,9.66527,5.68754,2.49677,23.3708,32.3997,19.4439,10.7824,5.30511,0.533582,55.8994,18.8283,16.6827,11.7274,6.98774,0.313972
288,9.88469,5.49726,2.54107,12.8311,13.2552,8.28254,9.52052,4.48948,0.140811,52.9189,14.6772,12.8233,6.02727,6.763,0.324294
289,8.95024,4.6634,2.21118,27.6195,33.4772,17.304,14.7765,6.999,0.258905,22.4558,6.88551,5.96039,3.96131,2.82546,0.131329
290,9.1009,4.26146,2.03574,80.1689,85.6896,36.9025,27.2315,17.1829,0.716147,55.8034,16.2408,14.206,7.71179,6.19059,0.333171
291,9.37511,4.97746,2.21602,95.3286,93.5856,34.3591,32.774,33.2191,0.35981,65.7219,18.2237,15.9241,7.46962,8.25162,0.399688
292,9.33526,5.18967,2.40326,10.7376,16.0807,9.51693,3.96445,1.44212,0.277406,24.6158,8.11718,7.18286,4.8813,2.8231,0.140011
293,9.12535,4.03131,2.08564,76.8137,86.9539,40.045,22.6733,9.68348,1.01776,44.6846,13.779,12.1041,7.42935,4.32321,0.262457
294,9.27733,4.73518,2.21934,191.393,181.539,64.189,71.8834,62.9562,0.600088,116.137,32.8472,28.302,15.7483,15.2102,0.704463
295,8.89612,4.37504,2.45268,91.2906,121.076,92.1556,52.3732,15.1424,1.12608,175.839,45.7309,25.9075,13.035,7.5691,0.322681
296,8.72178,4.71911,2.76012,18.5144,28.7865,15.9934,10.0365,3.19198,0.226459,10.4066,3.52797,2.85671,3.13689,1.78903,0.060814
297,8.76527,4.20847,2.45261,23.139,34.8621,19.0238,11.8493,3.70349,0.283243,13.8945,4.66306,3.83981,3.87182,2.14653,0.0806832
298,8.63684,4.69549,2.51332,32.6056,41.6092,23.0481,23.5483,6.67662,0.466743,22.3972,7.17357,5.9272,5.48167,3.50355,0.132102
299,8.61188,3.97106,2.02268,141.352,150.462,64.7614,79.7265,44.7621,1.09682,97.873,30.2119,25.7905,18.8502,12.1174,0.572601
300,8.64683,4.36827,2.46502,25.2101,37.4373,36.2079,47.2321,4.47865,0.575213,167.696,48.7647,30.8615,27.3576,13.9952,0.452592
301,8.60324,4.18784,2.76503,30.7719,45.9892,43.59,82.0974,7.61663,0.981101,271.935,86.0699,60.1788,63.8024,32.2589,1.02039
302,8.40068,4.567,2.5287,65.5889,63.4058,32.3198,50.1931,18.7934,0.463883,47.9342,14.1836,12.2553,7.56401,5.99663,0.284578
303,8.48894,3.94282,2.01956,120.398,150.224,100.788,65.2281,30.78,1.16919,173.776,44.1831,25.7088,10.9793,7.82375,0.373469
304,8.46677,3.65034,1.8095,152.44,147.555,88.8069,189.167,16.0501,0.786685,111.252,30.2845,18.1939,14.5347,7.60422,0.288997
305,8.62878,3.91592,2.14619,132.472,125.258,54.3324,108.795,28.7448,0.468778,64.4264,19.1068,15.8881,12.3537,8.52836,0.387724
306,9.10529,4.3049,2.22714,44.1081,52.1064,24.218,20.1947,9.87566,0.295296,23.6834,7.10461,6.09011,4.08355,3.00486,0.141368
307,8.64347,3.19429,0.752721,60.8347,60.0477,20.6876,17.5694,6.85279,0.431408,33.6174,12.2207,10.872,8.52625,2.66179,0.175604
308,8.77168,3.83887,0.954,345.174,358.022,150.365,100.289,67.2609,3.78529,277.798,74.4212,55.9657,24.4199,20.2522,1.15121
309,8.92466,4.0617,2.27731,156.584,175.991,105.953,128.683,28.3455,1.35436,186.677,50.0605,29.6318,21.4842,12.0281,0.464078
310,8.8774,3.39512,1.59233,60.1554,63.063,24.0265,23.0797,8.35549,0.277836,36.8195,10.4073,9.03216,4.75827,3.35263,0.223135
311,9.00658,5.05082,2.29248,49.6366,67.7334,38.9577,15.1278,4.27538,1.44734,149.45,56.4694,50.3625,41.3252,16.0822,0.730825
316,9.34761,5.48442,2.60793,27.6372,32.6762,19.1785,30.956,3.17144,0.381291,36.8526,14.3015,11.0171,16.7697,7.84556,0.199581
317,9.49932,5.4261,2.77568,74.6929,82.7859,48.6015,123.824,5.34495,0.716505,51.0426,21.0348,14.8396,30.5322,13.0687,0.274182
318,9.33117,4.23355,1.98831,5.54917,10.0986,5.73717,1.85592,0.37401,0.0515117,2.09931,0.563832,0.484493,0.232474,0.228532,0.0123383
319,9.84742,5.85589,2.31959,67.8714,91.3541,53.8349,22.4636,7.00471,1.69851,145.866,51.2917,45.5231,34.2487,18.0628,0.756149
320,9.37454,5.5685,2.69479,34.1837,44.5129,26.3174,45.9401,2.74101,0.405485,24.0644,9.01479,6.83992,10.5809,5.05465,0.131469
321,10.2667,6.14565,2.83779,111.15,154.628,91.6531,42.7767,13.8382,2.41085,302.998,112.066,99.2893,81.6836,39.8078,1.546
322,8.94595,4.69205,1.93532,128.84,134.027,68.5342,53.8802,21.2796,1.83106,97.3537,29.7027,25.9232,16.179,11.255,0.530033
323,8.95491,4.45141,1.92306,75.4354,90.4697,51.1104,60.0425,6.53824,0.79041,43.7495,15.3013,12.8534,12.5898,5.73973,0.227148
324,9.21955,4.43312,2.28072,232.822,232.408,112.906,122.831,31.3403,2.62613,139.353,41.2113,35.3165,22.9516,14.4496,0.780847
325,9.53959,5.02421,2.69762,195.92,199.406,83.2405,100.271,64.2989,0.96,116.058,35.9411,30.7256,22.4495,16.1797,0.647913
326,9.60664,5.22417,3.18462,52.3479,66.4789,39.6374,73.2933,8.83937,1.35451,148.126,48.4393,34.1855,58.1064,35.0581,0.914545
327,6.73828,0.00,0.00,59.9728,57.0884,45.7201,0.00,0.00,0.678762,110.065,27.6809,14.8278,6.22001,0.00,0.114135
328,6.76511,0.00,0.00,134.981,84.5988,61.162,0.00,0.00,0.8104,126.992,34.0383,21.5412,12.4139,0.00,0.231371
329,6.92302,0.00,0.00,132.005,69.9186,44.1924,0.00,0.00,0.309971,25.2657,8.08155,6.55177,6.57403,0.00,0.100926
330,7.20069,0.00,0.00,2.1287,3.5373,2.00259,0.00,0.00,0.0368419,2.39527,0.635856,0.552797,0.229429,0.00,0.0102476
331,7.49088,0.00,0.511981,95.444,80.1429,47.7762,97.8257,0.00,0.584916,37.2764,14.1217,8.99431,22.5904,0.00,0.176636
332,7.39225,0.00,0.264346,67.6693,58.3668,35.0944,71.0655,0.00,0.493749,25.4499,11.2667,6.30401,22.7007,0.00,0.120315
333,7.84405,1.44847,0.00,68.4084,60.1589,33.2141,0.00,4.04607,0.505663,69.7544,19.5531,16.704,9.60889,4.71195,0.365894
334,7.1587,0.00,0.00,100.502,80.1527,44.4454,0.00,0.00,0.646866,42.6491,16.3237,10.2376,26.8048,0.00,0.184378
335,7.35003,0.357537,0.00,28.8738,33.9963,19.4101,0.00,0.993228,0.406861,15.7999,5.29305,3.91633,5.89116,2.07402,0.0763643
336,7.7416,0.00,0.00,143.929,143.922,99.643,0.00,0.00,1.12953,284.265,72.7102,47.3387,20.3932,0.00,0.740337
337,7.40123,0.479319,0.00,161.304,179.693,168.509,0.00,4.96219,2.10998,269.759,71.5939,40.106,31.0301,10.602,0.47156
338,7.52108,0.00,0.00,99.5546,88.85,51.0264,0.00,0.00,0.654006,52.7811,15.7751,12.7286,11.6974,0.00,0.250169
339,7.20278,0.00,0.00,105.554,91.028,50.8024,0.00,0.00,0.566698,48.3541,14.58,11.6372,11.3993,0.00,0.219585
340,7.091,0.00,0.00,120.437,104.656,55.4753,0.00,0.00,0.997963,61.4499,18.7909,14.9631,15.149,0.00,0.270819
341,6.71901,0.00,0.00,62.7146,30.0375,19.1515,0.00,0.00,0.278223,40.2196,12.9829,10.8685,9.59026,0.00,0.151668
342,6.77216,0.00,0.00,47.1068,23.1118,14.7925,0.00,0.00,0.15868,27.8698,10.0224,8.11231,9.60787,0.00,0.101707
343,7.62614,0.00,0.00,37.9226,49.2787,27.6937,0.00,0.00,0.485758,22.3183,7.09371,5.67521,5.98899,0.00,0.101531
344,7.38919,0.00,0.00,78.7287,45.2708,28.0068,0.00,0.00,0.19491,14.5605,4.28077,3.69344,2.26486,0.00,0.0585352
345,7.25608,0.00,0.00,82.8169,61.9043,37.1414,0.00,0.00,0.338852,22.4623,7.23106,5.69106,6.53323,0.00,0.0910975
346,7.27942,0.00,0.00,99.7271,68.9254,41.6672,0.00,0.00,0.388341,21.7884,6.7597,5.40859,5.49304,0.00,0.0886019
347,7.38295,0.00,0.399917,118.888,106.478,63.6834,120.425,0.00,0.554409,33.2762,12.0238,8.55634,15.5619,0.00,0.136297
348,7.20114,0.00,0.00,31.8931,15.1922,9.94576,0.00,0.00,0.119535,19.878,7.65752,5.76585,9.35904,0.00,0.0753725
349,7.26239,0.00,0.00,293.995,140.823,88.6319,0.00,0.00,0.371022,50.9746,14.9495,12.5237,9.12871,0.00,0.20768
350,6.94577,0.00,0.00,13.1636,7.93204,4.86557,0.00,0.00,0.125411,22.4295,8.63989,7.23244,8.10767,0.00,0.0787901
351,7.26755,0.00,0.00,359.539,202.232,120.88,0.00,0.00,0.608066,77.6839,22.95,18.978,15.0816,0.00,0.320037
352,9.10875,3.69853,1.45568,91.8671,104.628,61.7002,41.4448,9.56498,1.42439,96.3526,29.895,25.6075,18.5554,10.4543,0.540217
353,8.60878,1.86467,1.50355,63.4635,68.3926,41.4726,56.8012,2.39386,0.575907,28.1087,9.01081,7.31573,7.33407,2.99604,0.15429
354,8.99814,3.30634,1.40819,18.4303,31.009,18.191,12.5175,1.47095,0.266969,8.73476,3.69408,2.35197,6.29016,2.62976,0.0485245
355,8.42881,2.53977,1.20087,17.0417,24.3383,14.2323,11.0775,0.94866,0.221643,6.82498,2.6488,1.84116,3.76872,1.48236,0.0374067
356,8.81135,3.18682,1.41085,19.5224,32.5577,18.9582,14.7862,1.50766,0.290021,9.34754,4.02077,2.5414,6.98652,2.81157,0.0518146
357,8.87666,2.20864,1.56809,110.556,102.174,58.0756,64.0616,6.89926,1.05522,96.2278,27.7581,23.931,14.0278,7.48134,0.537718
358,8.6603,1.69813,0.633283,63.7163,59.3056,34.1666,37.4077,1.48049,0.460169,30.4184,9.36328,7.73546,6.69256,2.4452,0.161462
359,8.59266,1.72303,0.00,151.788,129.72,68.3132,0.00,3.30876,1.71281,101.589,30.2785,26.3507,15.8038,5.09744,0.532383
360,9.13336,2.52048,1.74073,103.869,95.3474,57.4348,73.7068,4.55959,0.618384,48.3029,14.4787,12.059,9.51151,4.97446,0.267044
361,9.41316,2.62306,1.73485,236.259,200.827,106.55,127.381,15.4253,1.81657,170.062,50.4128,43.1778,28.3181,14.4561,0.94154
362,9.22243,2.31542,1.62774,134.541,140.12,69.3096,46.9602,13.2635,1.37891,140.109,40.5381,35.2841,19.5169,10.9392,0.776696
363,8.9676,2.22336,1.50892,151.295,137.079,62.2296,77.2297,20.846,1.03541,230.653,64.5099,55.6571,29.6514,18.6431,1.33896
364,9.04723,2.42367,1.46027,225.604,229.006,100.255,102.192,31.1959,1.76985,337.505,93.3967,81.2996,39.0678,24.8453,1.91408
365,8.68741,2.68978,1.39313,38.8001,46.032,27.3668,22.3097,1.83067,0.724885,21.4165,6.78849,5.34058,6.00942,2.72645,0.123298
366,8.49484,1.93053,0.545505,219.855,118.731,77.6964,188.016,2.95224,2.7229,38.9278,18.3796,14.7466,22.9164,5.6611,0.15741
367,8.6639,2.77654,0.735244,125.053,55.6828,34.0044,86.4578,2.1118,1.69518,28.7132,12.3256,8.34304,19.5645,7.01849,0.140266
368,8.90206,3.55823,1.56421,60.4847,45.2818,27.5833,34.8589,2.30652,1.79771,26.719,12.4169,9.77434,15.9473,4.93805,0.11924
369,7.73273,0.00,0.00,137.095,139.727,125.342,0.00,0.00,1.41581,182.991,46.7228,25.8004,12.649,0.00,0.273543
370,7.8813,0.00,0.00,91.6349,65.8631,37.9623,0.00,0.00,0.425551,31.3596,10.9697,7.8463,13.6818,0.00,0.149511
371,8.17093,0.352228,0.00,136.965,85.3196,51.6984,0.00,1.60028,0.488423,38.5297,13.1465,9.30243,16.3712,5.85333,0.197416
372,8.63934,1.17721,1.21969,173.114,100.909,57.2452,73.8181,3.47995,0.995363,66.7288,20.3712,16.8423,14.3015,5.9489,0.351076
373,7.81071,0.00,0.00,131.402,104.059,58.5645,0.00,0.00,0.512039,47.0018,14.3497,11.5655,11.0795,0.00,0.221935
374,8.0102,0.00,0.00,136.8,104.122,62.5911,0.00,0.00,0.676316,29.1875,11.7214,7.36114,19.8273,0.00,0.139602
375,8.28874,1.3132,0.00,62.5859,42.6599,26.3029,0.00,1.02676,1.47536,34.6831,10.6781,9.08106,6.75021,2.31724,0.16895
376,9.01582,3.17749,0.381944,165.446,144.657,87.6957,24.8896,4.26604,6.50496,123.198,38.2266,33.6647,20.633,8.06149,0.634635
377,9.33953,3.82386,0.613947,135.655,95.9085,59.3112,35.1048,3.34468,3.76064,164.609,51.6962,45.4844,28.8441,12.41,0.848017
