sourcetypeID,roadTypeID,day,hour,hourvmtfraction
62,4,5,11,0.06528939
62,4,5,12,0.06528939
62,4,5,13,0.06528939
62,4,5,14,0.06528939
62,4,5,15,0.06528939
62,4,5,16,0.06528939
62,4,5,17,0.060211572
62,4,5,18,0.060211572
62,4,5,19,0.060211572
62,4,5,20,0.018891576
62,4,5,21,0.018891576
62,4,5,22,0.018891576
62,4,5,23,0.018891576
62,4,5,24,0.018891576
62,5,5,1,0.018165036
62,5,5,2,0.018165036
62,5,5,3,0.018165036
62,5,5,4,0.018165036
62,5,5,5,0.018165036
62,5,5,6,0.018165036
62,5,5,7,0.061927194
62,5,5,8,0.061927194
62,5,5,9,0.061927194
62,5,5,10,0.05496815
62,5,5,11,0.05496815
62,5,5,12,0.05496815
62,5,5,13,0.05496815
62,5,5,14,0.05496815
62,5,5,15,0.05496815
62,5,5,16,0.05496815
62,5,5,17,0.076541989
62,5,5,18,0.076541989
62,5,5,19,0.076541989
62,5,5,20,0.018165036
62,5,5,21,0.018165036
62,5,5,22,0.018165036
62,5,5,23,0.018165036
62,5,5,24,0.018165036
